frame,elapsed_s,total_ms,det_ms,recog_ms,had_face
107,2.274,104.19,12.59,90.6,1
108,2.291,104.19,12.59,90.6,1
109,2.309,104.19,12.59,90.6,1
110,2.327,104.19,12.59,90.6,1
111,2.349,78.73,9.8,67.93,1
112,2.366,78.73,9.8,67.93,1
113,2.384,78.73,9.8,67.93,1
114,2.402,78.73,9.8,67.93,1
115,2.421,78.73,9.8,67.93,1
116,2.438,78.73,9.8,67.93,1
117,2.457,78.73,9.8,67.93,1
118,2.481,123.98,50.89,72.59,1
119,2.497,123.98,50.89,72.59,1
120,2.514,123.98,50.89,72.59,1
121,2.533,123.98,50.89,72.59,1
122,2.55,123.98,50.89,72.59,1
123,2.575,123.98,50.89,72.59,1
124,2.592,89.74,10.0,78.23,1
125,2.61,89.74,10.0,78.23,1
126,2.629,89.74,10.0,78.23,1
127,2.666,95.4,9.51,84.9,1
128,2.683,95.4,9.51,84.9,1
129,2.702,95.4,9.51,84.9,1
130,2.722,95.4,9.51,84.9,1
131,2.743,95.4,9.51,84.9,1
132,2.761,95.4,9.51,84.9,1
133,2.784,105.37,15.27,88.58,1
134,2.802,105.37,15.27,88.58,1
135,2.823,105.37,15.27,88.58,1
136,2.841,105.37,15.27,88.58,1
137,2.86,105.37,15.27,88.58,1
138,2.883,105.37,15.27,88.58,1
139,2.902,92.7,10.8,81.9,1
140,2.92,92.7,10.8,81.9,1
141,2.938,92.7,10.8,81.9,1
142,2.957,92.7,10.8,81.9,1
143,2.98,98.53,10.77,87.75,1
144,2.997,98.53,10.77,87.75,1
145,3.015,98.53,10.77,87.75,1
146,3.034,98.53,10.77,87.75,1
147,3.05,98.53,10.77,87.75,1
148,3.07,95.74,9.93,83.8,1
149,3.088,95.74,9.93,83.8,1
150,3.112,95.74,9.93,83.8,1
151,3.13,95.74,9.93,83.8,1
152,3.15,95.74,9.93,83.8,1
153,3.167,95.74,9.93,83.8,1
154,3.186,95.74,9.93,83.8,1
155,3.205,95.74,9.93,83.8,1
156,3.225,97.64,12.96,84.68,1
157,3.244,97.64,12.96,84.68,1
158,3.267,97.64,12.96,84.68,1
159,3.285,97.64,12.96,84.68,1
160,3.304,97.64,12.96,84.68,1
161,3.324,97.64,12.96,84.68,1
162,3.352,99.5,10.6,86.39,1
163,3.372,99.5,10.6,86.39,1
164,3.39,99.5,10.6,86.39,1
165,3.415,99.5,10.6,86.39,1
166,3.433,99.5,10.6,86.39,1
167,3.451,99.5,10.6,86.39,1
168,3.468,99.5,10.6,86.39,1
169,3.485,99.5,10.6,86.39,1
170,3.506,102.73,10.21,91.46,1
171,3.523,102.73,10.21,91.46,1
172,3.542,102.73,10.21,91.46,1
173,3.564,102.73,10.21,91.46,1
174,3.582,102.73,10.21,91.46,1
175,3.602,102.73,10.21,91.46,1
176,3.618,102.73,10.21,91.46,1
177,3.642,82.86,10.27,71.59,1
178,3.662,82.86,10.27,71.59,1
179,3.681,82.86,10.27,71.59,1
180,3.699,82.86,10.27,71.59,1
181,3.715,82.86,10.27,71.59,1
182,3.739,90.22,9.53,78.61,1
183,3.757,90.22,9.53,78.61,1
184,3.774,90.22,9.53,78.61,1
185,3.792,90.22,9.53,78.61,1
186,3.809,90.22,9.53,78.61,1
187,3.831,90.22,9.53,78.61,1
188,3.848,90.58,11.05,79.52,1
189,3.867,90.58,11.05,79.52,1
190,3.884,90.58,11.05,79.52,1
191,3.904,90.58,11.05,79.52,1
192,3.926,90.58,11.05,79.52,1
193,3.944,95.57,9.45,84.62,1
194,3.974,95.57,9.45,84.62,1
195,3.991,95.57,9.45,84.62,1
196,4.008,95.57,9.45,84.62,1
197,4.03,97.87,10.67,87.2,1
198,4.048,97.87,10.67,87.2,1
199,4.068,97.87,10.67,87.2,1
200,4.087,97.87,10.67,87.2,1
201,4.107,97.87,10.67,87.2,1
202,4.123,96.33,9.76,84.57,1
203,4.14,96.33,9.76,84.57,1
204,4.175,96.33,9.76,84.57,1
205,4.192,96.33,9.76,84.57,1
206,4.21,96.33,9.76,84.57,1
207,4.228,96.33,9.76,84.57,1
208,4.257,96.33,9.76,84.57,1
209,4.273,101.93,9.69,91.24,1
210,4.291,101.93,9.69,91.24,1
211,4.324,101.93,9.69,91.24,1
212,4.342,101.93,9.69,91.24,1
213,4.36,101.93,9.69,91.24,1
214,4.378,101.93,9.69,91.24,1
215,4.396,101.93,9.69,91.24,1
216,4.419,92.12,9.25,81.69,1
217,4.438,92.12,9.25,81.69,1
218,4.459,92.12,9.25,81.69,1
219,4.477,92.12,9.25,81.69,1
220,4.511,92.12,9.25,81.69,1
221,4.53,92.43,10.06,81.38,1
222,4.55,92.43,10.06,81.38,1
223,4.567,92.43,10.06,81.38,1
224,4.586,92.43,10.06,81.38,1
225,4.611,92.43,10.06,81.38,1
226,4.629,93.38,10.43,82.95,1
227,4.646,93.38,10.43,82.95,1
228,4.675,93.38,10.43,82.95,1
229,4.692,93.38,10.43,82.95,1
230,4.715,99.46,9.41,90.04,1
231,4.734,99.46,9.41,90.04,1
232,4.753,99.46,9.41,90.04,1
233,4.771,99.46,9.41,90.04,1
234,4.79,99.46,9.41,90.04,1
235,4.809,99.46,9.41,90.04,1
236,4.834,98.44,10.41,87.04,1
237,4.855,98.44,10.41,87.04,1
238,4.872,98.44,10.41,87.04,1
239,4.889,98.44,10.41,87.04,1
240,4.919,98.44,10.41,87.04,1
241,4.937,107.73,17.25,90.48,1
242,4.959,107.73,17.25,90.48,1
243,4.977,107.73,17.25,90.48,1
244,4.995,107.73,17.25,90.48,1
245,5.013,107.73,17.25,90.48,1
246,5.031,107.73,17.25,90.48,1
247,5.048,92.92,8.83,82.59,1
248,5.065,92.92,8.83,82.59,1
249,5.103,92.92,8.83,82.59,1
250,5.121,92.92,8.83,82.59,1
251,5.14,92.92,8.83,82.59,1
252,5.165,74.26,10.28,62.76,1
253,5.183,74.26,10.28,62.76,1
254,5.2,74.26,10.28,62.76,1
255,5.221,74.26,10.28,62.76,1
256,5.237,74.26,10.28,62.76,1
257,5.266,96.14,11.55,84.59,1
258,5.285,96.14,11.55,84.59,1
259,5.303,96.14,11.55,84.59,1
260,5.321,96.14,11.55,84.59,1
261,5.339,96.14,11.55,84.59,1
262,5.359,96.14,11.55,84.59,1
263,5.377,96.14,11.55,84.59,1
264,5.393,96.14,11.55,84.59,1
265,5.413,96.14,11.55,84.59,1
266,5.438,154.41,11.48,141.93,1
267,5.457,154.41,11.48,141.93,1
268,5.473,154.41,11.48,141.93,1
269,5.492,154.41,11.48,141.93,1
270,5.509,154.41,11.48,141.93,1
271,5.529,154.41,11.48,141.93,1
272,5.553,114.38,10.66,102.72,1
273,5.571,114.38,10.66,102.72,1
274,5.589,114.38,10.66,102.72,1
275,5.608,114.38,10.66,102.72,1
276,5.624,114.38,10.66,102.72,1
277,5.643,114.38,10.66,102.72,1
278,5.66,119.28,10.78,106.84,1
279,5.689,119.28,10.78,106.84,1
280,5.713,119.28,10.78,106.84,1
281,5.731,119.28,10.78,106.84,1
282,5.748,119.28,10.78,106.84,1
283,5.776,119.28,10.78,106.84,1
284,5.793,119.28,10.78,106.84,1
285,5.811,119.28,10.78,106.84,1
286,5.829,119.28,10.78,106.84,1
287,5.847,119.28,10.78,106.84,1
288,5.865,119.28,10.78,106.84,1
289,5.882,119.28,10.78,106.84,1
290,5.907,189.81,51.45,137.37,1
291,5.925,189.81,51.45,137.37,1
292,5.943,189.81,51.45,137.37,1
293,5.959,189.81,51.45,137.37,1
294,5.978,189.81,51.45,137.37,1
295,5.997,189.81,51.45,137.37,1
296,6.014,189.81,51.45,137.37,1
297,6.032,189.81,51.45,137.37,1
298,6.049,189.81,51.45,137.37,1
299,6.068,189.81,51.45,137.37,1
300,6.088,189.81,51.45,137.37,1
301,6.111,207.51,10.27,197.24,1
302,6.128,207.51,10.27,197.24,1
303,6.158,207.51,10.27,197.24,1
304,6.174,207.51,10.27,197.24,1
305,6.193,207.51,10.27,197.24,1
306,6.212,207.51,10.27,197.24,1
307,6.23,207.51,10.27,197.24,1
308,6.267,143.06,9.72,132.34,1
309,6.286,143.06,9.72,132.34,1
310,6.305,143.06,9.72,132.34,1
311,6.322,143.06,9.72,132.34,1
312,6.349,143.06,9.72,132.34,1
313,6.366,143.06,9.72,132.34,1
314,6.387,143.06,9.72,132.34,1
315,6.406,143.06,9.72,132.34,1
316,6.424,160.59,12.23,146.35,1
317,6.443,160.59,12.23,146.35,1
318,6.466,160.59,12.23,146.35,1
319,6.485,160.59,12.23,146.35,1
320,6.502,160.59,12.23,146.35,1
321,6.519,160.59,12.23,146.35,1
322,6.539,160.59,12.23,146.35,1
323,6.558,160.59,12.23,146.35,1
324,6.587,160.59,12.23,146.35,1
325,6.604,160.59,12.23,146.35,1
326,6.622,160.59,12.23,146.35,1
327,6.654,180.16,47.4,131.62,1
328,6.672,180.16,47.4,131.62,1
329,6.691,180.16,47.4,131.62,1
330,6.709,180.16,47.4,131.62,1
331,6.725,180.16,47.4,131.62,1
332,6.741,180.16,47.4,131.62,1
333,6.76,180.16,47.4,131.62,1
334,6.777,180.16,47.4,131.62,1
335,6.795,180.16,47.4,131.62,1
336,6.812,180.16,47.4,131.62,1
337,6.84,180.16,47.4,131.62,1
338,6.876,207.13,10.53,196.1,1
339,6.892,207.13,10.53,196.1,1
340,6.909,207.13,10.53,196.1,1
341,6.927,207.13,10.53,196.1,1
342,6.944,207.13,10.53,196.1,1
343,6.972,207.13,10.53,196.1,1
344,6.991,207.13,10.53,196.1,1
345,7.009,142.36,8.59,132.77,1
346,7.037,142.36,8.59,132.77,1
347,7.062,142.36,8.59,132.77,1
348,7.08,142.36,8.59,132.77,1
349,7.101,142.36,8.59,132.77,1
350,7.119,142.36,8.59,132.77,1
351,7.137,142.36,8.59,132.77,1
352,7.155,142.36,8.59,132.77,1
353,7.173,142.36,8.59,132.77,1
354,7.196,143.48,10.77,132.71,1
355,7.363,143.48,10.77,132.71,1
356,7.395,186.15,50.99,133.14,1
357,7.412,186.15,50.99,133.14,1
358,7.441,186.15,50.99,133.14,1
359,7.459,186.15,50.99,133.14,1
360,7.49,186.15,50.99,133.14,1
361,7.508,186.15,50.99,133.14,1
362,7.525,186.15,50.99,133.14,1
363,7.543,186.15,50.99,133.14,1
364,7.565,186.15,50.99,133.14,1
365,7.582,175.73,11.06,162.17,1
366,7.602,175.73,11.06,162.17,1
367,7.62,175.73,11.06,162.17,1
368,7.637,175.73,11.06,162.17,1
369,7.657,175.73,11.06,162.17,1
370,7.675,175.73,11.06,162.17,1
371,7.709,123.82,10.03,113.79,1
372,7.726,123.82,10.03,113.79,1
373,7.743,123.82,10.03,113.79,1
374,7.76,123.82,10.03,113.79,1
375,7.778,123.82,10.03,113.79,1
376,7.796,123.82,10.03,113.79,1
377,7.812,116.84,11.05,102.73,1
378,7.84,116.84,11.05,102.73,1
379,7.863,116.84,11.05,102.73,1
380,7.881,116.84,11.05,102.73,1
381,7.898,116.84,11.05,102.73,1
382,7.918,116.84,11.05,102.73,1
383,7.937,116.84,11.05,102.73,1
384,7.963,116.84,11.05,102.73,1
385,7.982,116.84,11.05,102.73,1
386,8.002,147.29,48.79,97.43,1
387,8.03,147.29,48.79,97.43,1
388,8.053,147.29,48.79,97.43,1
389,8.072,147.29,48.79,97.43,1
390,8.091,147.29,48.79,97.43,1
391,8.11,147.29,48.79,97.43,1
392,8.127,147.29,48.79,97.43,1
393,8.146,147.29,48.79,97.43,1
394,8.164,107.97,8.42,98.54,1
395,8.181,107.97,8.42,98.54,1
396,8.208,107.97,8.42,98.54,1
397,8.226,107.97,8.42,98.54,1
398,8.245,107.97,8.42,98.54,1
399,8.262,107.97,8.42,98.54,1
400,8.28,107.97,8.42,98.54,1
401,8.296,107.97,8.42,98.54,1
402,8.314,107.97,8.42,98.54,1
403,8.334,107.97,8.42,98.54,1
404,8.358,150.02,13.3,136.72,1
405,8.375,150.02,13.3,136.72,1
406,8.392,150.02,13.3,136.72,1
407,8.41,150.02,13.3,136.72,1
408,8.429,150.02,13.3,136.72,1
409,8.447,150.02,13.3,136.72,1
410,8.468,150.02,13.3,136.72,1
411,8.487,150.02,13.3,136.72,1
412,8.505,150.02,13.3,136.72,1
413,8.521,150.02,13.3,136.72,1
414,8.539,191.59,53.95,137.65,1
415,8.562,191.59,53.95,137.65,1
416,8.58,191.59,53.95,137.65,1
417,8.598,191.59,53.95,137.65,1
418,8.614,191.59,53.95,137.65,1
419,8.634,191.59,53.95,137.65,1
420,8.653,191.59,53.95,137.65,1
421,8.672,191.59,53.95,137.65,1
422,8.696,133.23,12.99,120.24,1
423,8.712,133.23,12.99,120.24,1
424,8.729,133.23,12.99,120.24,1
425,8.75,133.23,12.99,120.24,1
426,8.77,133.23,12.99,120.24,1
427,8.786,133.23,12.99,120.24,1
428,8.805,133.23,12.99,120.24,1
429,8.824,133.23,12.99,120.24,1
430,8.848,143.76,10.4,131.24,1
431,8.867,143.76,10.4,131.24,1
432,8.885,143.76,10.4,131.24,1
433,8.903,143.76,10.4,131.24,1
434,8.922,143.76,10.4,131.24,1
435,8.939,143.76,10.4,131.24,1
436,8.958,143.76,10.4,131.24,1
437,8.986,143.76,10.4,131.24,1
438,9.004,143.76,10.4,131.24,1
439,9.028,143.76,10.4,131.24,1
440,9.045,182.97,10.69,170.79,1
441,9.066,182.97,10.69,170.79,1
442,9.084,182.97,10.69,170.79,1
443,9.102,182.97,10.69,170.79,1
444,9.12,182.97,10.69,170.79,1
445,9.137,182.97,10.69,170.79,1
446,9.155,182.97,10.69,170.79,1
447,9.173,182.97,10.69,170.79,1
448,9.207,182.97,10.69,170.79,1
449,9.225,181.7,10.33,170.36,1
450,9.242,181.7,10.33,170.36,1
451,9.259,181.7,10.33,170.36,1
452,9.287,181.7,10.33,170.36,1
453,9.315,181.7,10.33,170.36,1
454,9.333,135.98,10.97,125.01,1
455,9.351,135.98,10.97,125.01,1
456,9.368,135.98,10.97,125.01,1
457,9.391,135.98,10.97,125.01,1
458,9.408,135.98,10.97,125.01,1
459,9.436,135.98,10.97,125.01,1
460,9.455,135.98,10.97,125.01,1
461,9.484,135.98,10.97,125.01,1
462,9.501,135.98,10.97,125.01,1
463,9.518,135.98,10.97,125.01,1
464,9.536,135.98,10.97,125.01,1
465,9.554,135.98,10.97,125.01,1
466,9.585,135.98,10.97,125.01,1
467,9.604,209.71,49.9,158.81,1
468,9.623,209.71,49.9,158.81,1
469,9.645,209.71,49.9,158.81,1
470,9.664,209.71,49.9,158.81,1
471,9.683,209.71,49.9,158.81,1
472,9.703,209.71,49.9,158.81,1
473,9.72,209.71,49.9,158.81,1
474,9.739,209.71,49.9,158.81,1
475,9.756,209.71,49.9,158.81,1
476,9.776,209.71,49.9,158.81,1
477,9.798,146.17,10.16,134.96,1
478,9.817,146.17,10.16,134.96,1
479,9.835,146.17,10.16,134.96,1
480,9.854,146.17,10.16,134.96,1
481,9.882,146.17,10.16,134.96,1
482,9.903,146.17,10.16,134.96,1
483,9.92,146.17,10.16,134.96,1
484,9.954,146.17,10.16,134.96,1
485,9.971,145.84,9.29,135.55,1
486,10.003,145.84,9.29,135.55,1
487,10.03,145.84,9.29,135.55,1
488,10.047,145.84,9.29,135.55,1
489,10.064,126.04,9.67,116.37,1
490,10.082,126.04,9.67,116.37,1
491,10.101,126.04,9.67,116.37,1
492,10.123,126.04,9.67,116.37,1
493,10.142,126.04,9.67,116.37,1
494,10.171,126.04,9.67,116.37,1
495,10.188,126.04,9.67,116.37,1
496,10.206,126.04,9.67,116.37,1
497,10.225,126.04,9.67,116.37,1
498,10.244,126.04,9.67,116.37,1
499,10.263,126.04,9.67,116.37,1
500,10.3,180.08,48.44,130.64,1
501,10.318,180.08,48.44,130.64,1
502,10.336,180.08,48.44,130.64,1
503,10.353,180.08,48.44,130.64,1
504,10.382,180.08,48.44,130.64,1
505,10.402,180.08,48.44,130.64,1
506,10.42,180.08,48.44,130.64,1
507,10.438,180.08,48.44,130.64,1
508,10.456,180.08,48.44,130.64,1
509,10.479,166.62,14.56,150.56,1
510,10.496,166.62,14.56,150.56,1
511,10.514,166.62,14.56,150.56,1
512,10.533,166.62,14.56,150.56,1
513,10.551,166.62,14.56,150.56,1
514,10.587,115.09,12.0,102.09,1
515,10.604,115.09,12.0,102.09,1
516,10.622,115.09,12.0,102.09,1
517,10.638,115.09,12.0,102.09,1
518,10.656,115.09,12.0,102.09,1
519,10.686,115.09,12.0,102.09,1
520,10.702,113.03,10.77,101.25,1
521,10.719,113.03,10.77,101.25,1
522,10.737,113.03,10.77,101.25,1
523,10.769,113.03,10.77,101.25,1
524,10.789,113.03,10.77,101.25,1
525,10.807,113.03,10.77,101.25,1
526,10.824,113.03,10.77,101.25,1
527,10.841,113.03,10.77,101.25,1
528,10.859,113.03,10.77,101.25,1
529,10.876,113.03,10.77,101.25,1
530,10.894,113.03,10.77,101.25,1
531,10.913,113.03,10.77,101.25,1
532,10.937,178.69,49.34,129.36,1
533,10.955,178.69,49.34,129.36,1
534,10.971,178.69,49.34,129.36,1
535,10.989,178.69,49.34,129.36,1
536,11.007,178.69,49.34,129.36,1
537,11.024,178.69,49.34,129.36,1
538,11.041,114.07,11.98,100.08,1
539,11.059,114.07,11.98,100.08,1
540,11.077,114.07,11.98,100.08,1
541,11.1,114.07,11.98,100.08,1
542,11.118,114.07,11.98,100.08,1
543,11.148,114.07,11.98,100.08,1
544,11.166,114.07,11.98,100.08,1
545,11.184,114.07,11.98,100.08,1
546,11.202,114.07,11.98,100.08,1
547,11.22,114.07,11.98,100.08,1
548,11.238,143.68,46.62,96.03,1
549,11.257,143.68,46.62,96.03,1
550,11.279,143.68,46.62,96.03,1
551,11.298,143.68,46.62,96.03,1
552,11.317,143.68,46.62,96.03,1
553,11.334,143.68,46.62,96.03,1
554,11.352,143.68,46.62,96.03,1
555,11.369,143.68,46.62,96.03,1
556,11.387,110.36,10.87,98.49,1
557,11.404,110.36,10.87,98.49,1
558,11.423,110.36,10.87,98.49,1
559,11.456,110.36,10.87,98.49,1
560,11.479,110.36,10.87,98.49,1
561,11.498,110.36,10.87,98.49,1
562,11.516,110.36,10.87,98.49,1
563,11.534,110.36,10.87,98.49,1
564,11.551,110.36,10.87,98.49,1
565,11.569,110.36,10.87,98.49,1
566,11.603,148.27,10.71,136.56,1
567,11.621,148.27,10.71,136.56,1
568,11.64,148.27,10.71,136.56,1
569,11.657,148.27,10.71,136.56,1
570,11.676,148.27,10.71,136.56,1
571,11.695,148.27,10.71,136.56,1
572,11.715,148.27,10.71,136.56,1
573,11.739,148.97,10.14,138.83,1
574,11.756,148.97,10.14,138.83,1
575,11.787,148.97,10.14,138.83,1
576,11.804,148.97,10.14,138.83,1
577,11.821,148.97,10.14,138.83,1
578,11.838,148.97,10.14,138.83,1
579,11.856,148.97,10.14,138.83,1
580,11.872,148.97,10.14,138.83,1
581,11.895,140.5,11.69,127.51,1
582,11.913,140.5,11.69,127.51,1
583,11.93,140.5,11.69,127.51,1
584,11.948,140.5,11.69,127.51,1
585,11.965,140.5,11.69,127.51,1
586,11.983,140.5,11.69,127.51,1
587,12.007,118.76,11.34,106.43,1
588,12.024,118.76,11.34,106.43,1
589,12.043,118.76,11.34,106.43,1
590,12.06,118.76,11.34,106.43,1
591,12.08,118.76,11.34,106.43,1
592,12.099,118.76,11.34,106.43,1
593,12.118,115.87,10.07,105.8,1
594,12.138,115.87,10.07,105.8,1
595,12.155,115.87,10.07,105.8,1
596,12.188,115.87,10.07,105.8,1
597,12.207,115.87,10.07,105.8,1
598,12.224,115.87,10.07,105.8,1
599,12.242,115.87,10.07,105.8,1
600,12.261,115.87,10.07,105.8,1
601,12.28,115.87,10.07,105.8,1
602,12.3,115.87,10.07,105.8,1
603,12.319,115.87,10.07,105.8,1
604,12.342,155.82,12.84,142.98,1
605,12.359,155.82,12.84,142.98,1
606,12.377,155.82,12.84,142.98,1
607,12.395,155.82,12.84,142.98,1
608,12.413,155.82,12.84,142.98,1
609,12.431,155.82,12.84,142.98,1
610,12.45,155.82,12.84,142.98,1
611,12.468,155.82,12.84,142.98,1
612,12.494,153.04,10.5,141.47,1
613,12.514,153.04,10.5,141.47,1
614,12.533,153.04,10.5,141.47,1
615,12.551,153.04,10.5,141.47,1
616,12.569,153.04,10.5,141.47,1
617,12.588,153.04,10.5,141.47,1
618,12.606,153.04,10.5,141.47,1
619,12.633,153.04,10.5,141.47,1
620,12.651,160.38,9.66,149.69,1
621,12.734,160.38,9.66,149.69,1
622,12.754,160.38,9.66,149.69,1
623,12.773,160.38,9.66,149.69,1
624,12.798,160.38,9.66,149.69,1
625,12.816,160.38,9.66,149.69,1
626,12.836,160.38,9.66,149.69,1
627,12.855,160.38,9.66,149.69,1
628,12.879,179.01,48.11,130.91,1
629,12.898,179.01,48.11,130.91,1
630,12.917,179.01,48.11,130.91,1
631,12.935,179.01,48.11,130.91,1
632,12.954,179.01,48.11,130.91,1
633,12.971,179.01,48.11,130.91,1
634,12.988,179.01,48.11,130.91,1
635,13.016,179.01,48.11,130.91,1
636,13.037,106.55,10.53,95.02,1
637,13.055,106.55,10.53,95.02,1
638,13.073,106.55,10.53,95.02,1
639,13.102,106.55,10.53,95.02,1
640,13.119,106.55,10.53,95.02,1
641,13.136,106.55,10.53,95.02,1
642,13.155,106.55,10.53,95.02,1
643,13.191,136.03,9.11,125.93,1
644,13.209,136.03,9.11,125.93,1
645,13.227,136.03,9.11,125.93,1
646,13.249,136.03,9.11,125.93,1
647,13.267,136.03,9.11,125.93,1
648,13.284,136.03,9.11,125.93,1
649,13.302,136.03,9.11,125.93,1
650,13.318,136.03,9.11,125.93,1
651,13.336,136.03,9.11,125.93,1
652,13.361,175.31,10.26,165.05,1
653,13.38,175.31,10.26,165.05,1
654,13.399,175.31,10.26,165.05,1
655,13.415,175.31,10.26,165.05,1
656,13.436,175.31,10.26,165.05,1
657,13.455,175.31,10.26,165.05,1
658,13.472,175.31,10.26,165.05,1
659,13.491,145.9,10.51,135.39,1
660,13.508,145.9,10.51,135.39,1
661,13.527,145.9,10.51,135.39,1
662,13.551,145.9,10.51,135.39,1
663,13.569,145.9,10.51,135.39,1
664,13.586,145.9,10.51,135.39,1
665,13.604,145.9,10.51,135.39,1
666,13.622,145.9,10.51,135.39,1
667,13.638,145.9,10.51,135.39,1
668,13.657,145.9,10.51,135.39,1
669,13.674,145.9,10.51,135.39,1
670,13.698,145.9,10.51,135.39,1
671,13.715,152.34,12.73,139.61,1
672,13.743,152.34,12.73,139.61,1
673,13.765,152.34,12.73,139.61,1
674,13.782,152.34,12.73,139.61,1
675,13.801,152.34,12.73,139.61,1
676,13.824,118.58,12.24,106.33,1
677,13.841,118.58,12.24,106.33,1
678,13.86,118.58,12.24,106.33,1
679,13.876,118.58,12.24,106.33,1
680,13.897,118.58,12.24,106.33,1
681,13.918,118.58,12.24,106.33,1
682,13.935,118.58,12.24,106.33,1
683,13.955,126.21,14.25,111.96,1
684,13.99,126.21,14.25,111.96,1
685,14.008,126.21,14.25,111.96,1
686,14.025,126.21,14.25,111.96,1
687,14.045,126.21,14.25,111.96,1
688,14.065,126.21,14.25,111.96,1
689,14.086,126.21,14.25,111.96,1
690,14.106,126.21,14.25,111.96,1
691,14.123,126.21,14.25,111.96,1
692,14.158,152.22,13.57,137.65,1
693,14.176,152.22,13.57,137.65,1
694,14.195,152.22,13.57,137.65,1
695,14.213,152.22,13.57,137.65,1
696,14.231,152.22,13.57,137.65,1
