frame,elapsed_s,total_ms,det_ms,recog_ms,had_face
127,3.28,56.77,10.19,45.58,1
128,3.303,54.53,9.57,44.96,1
129,3.322,54.53,9.57,44.96,1
130,3.339,54.53,9.57,44.96,1
131,3.362,57.64,10.51,47.13,1
132,3.379,57.64,10.51,47.13,1
133,3.395,57.64,10.51,47.13,1
134,3.417,57.38,10.2,45.97,1
135,3.435,57.38,10.2,45.97,1
136,3.451,57.38,10.2,45.97,1
137,3.476,58.35,9.51,46.83,1
138,3.493,58.35,9.51,46.83,1
139,3.522,58.35,9.51,46.83,1
140,3.543,57.91,12.22,45.68,1
141,3.56,57.91,12.22,45.68,1
142,3.594,55.98,9.51,45.47,1
143,3.611,55.98,9.51,45.47,1
144,3.627,55.98,9.51,45.47,1
145,3.661,57.43,10.52,44.89,1
146,3.677,57.43,10.52,44.89,1
147,3.711,56.88,9.96,44.02,1
148,3.73,56.88,9.96,44.02,1
149,3.747,56.88,9.96,44.02,1
150,3.767,58.8,10.48,48.32,1
151,3.789,58.8,10.48,48.32,1
152,3.806,58.8,10.48,48.32,1
153,3.825,58.8,10.48,48.32,1
154,3.846,57.82,9.53,46.28,1
155,3.863,57.82,9.53,46.28,1
156,3.88,57.82,9.53,46.28,1
157,3.901,56.62,9.06,46.56,1
158,3.919,56.62,9.06,46.56,1
159,3.938,56.62,9.06,46.56,1
160,3.96,57.29,9.52,46.77,1
161,3.978,57.29,9.52,46.77,1
162,3.994,57.29,9.52,46.77,1
163,4.012,56.48,9.85,45.63,1
164,4.045,56.48,9.85,45.63,1
165,4.061,56.48,9.85,45.63,1
166,4.083,56.23,10.11,45.13,1
167,4.1,56.23,10.11,45.13,1
168,4.118,56.23,10.11,45.13,1
169,4.136,59.08,8.52,48.54,1
170,4.159,59.08,8.52,48.54,1
171,4.176,59.08,8.52,48.54,1
172,4.194,59.08,8.52,48.54,1
173,4.226,56.73,9.52,46.18,1
174,4.242,56.73,9.52,46.18,1
175,4.277,55.35,10.16,45.19,1
176,4.294,55.35,10.16,45.19,1
177,4.312,55.35,10.16,45.19,1
178,4.345,55.16,9.19,45.96,1
179,4.362,55.16,9.19,45.96,1
180,4.383,54.65,9.33,44.32,1
181,4.4,54.65,9.33,44.32,1
182,4.421,54.65,9.33,44.32,1
183,4.444,56.04,9.51,45.53,1
184,4.462,56.04,9.51,45.53,1
185,4.478,56.04,9.51,45.53,1
186,4.513,57.29,10.94,46.35,1
187,4.53,57.29,10.94,46.35,1
188,4.547,57.29,10.94,46.35,1
189,4.58,59.4,8.04,49.31,1
190,4.598,59.4,8.04,49.31,1
191,4.622,56.5,8.67,46.33,1
192,4.64,56.5,8.67,46.33,1
193,4.657,56.5,8.67,46.33,1
194,4.674,56.5,8.67,46.33,1
195,4.697,60.87,13.51,46.35,1
196,4.715,60.87,13.51,46.35,1
197,4.732,60.87,13.51,46.35,1
198,4.754,55.63,8.51,46.12,1
199,4.774,55.63,8.51,46.12,1
200,4.791,55.63,8.51,46.12,1
201,4.812,56.12,9.61,46.51,1
202,4.83,56.12,9.61,46.51,1
203,4.849,56.12,9.61,46.51,1
204,4.869,57.06,9.52,46.54,1
205,4.887,57.06,9.52,46.54,1
206,4.916,55.58,8.51,46.07,1
207,4.938,55.58,8.51,46.07,1
208,4.956,55.58,8.51,46.07,1
209,4.972,55.58,8.51,46.07,1
210,4.994,55.68,10.52,45.16,1
211,5.01,55.68,10.52,45.16,1
212,5.028,55.68,10.52,45.16,1
213,5.06,56.04,9.51,45.53,1
214,5.078,56.04,9.51,45.53,1
215,5.11,54.64,9.06,44.56,1
216,5.129,54.64,9.06,44.56,1
217,5.146,54.64,9.06,44.56,1
218,5.167,57.01,9.51,46.46,1
219,5.184,57.01,9.51,46.46,1
220,5.2,57.01,9.51,46.46,1
221,5.233,56.4,8.96,46.45,1
222,5.252,56.4,8.96,46.45,1
223,5.27,56.4,8.96,46.45,1
224,5.291,56.82,10.07,45.69,1
225,5.309,56.82,10.07,45.69,1
226,5.326,56.82,10.07,45.69,1
227,5.348,56.39,9.4,46.99,1
228,5.365,56.39,9.4,46.99,1
229,5.381,56.39,9.4,46.99,1
230,5.414,56.79,10.51,45.28,1
231,5.431,56.79,10.51,45.28,1
232,5.449,56.79,10.51,45.28,1
233,5.471,56.48,8.29,46.14,1
234,5.488,56.48,8.29,46.14,1
235,5.506,56.48,8.29,46.14,1
236,5.527,56.96,8.51,47.42,1
237,5.545,56.96,8.51,47.42,1
238,5.563,56.96,8.51,47.42,1
239,5.595,57.11,9.01,45.65,1
240,5.611,57.11,9.01,45.65,1
241,5.628,57.11,9.01,45.65,1
242,5.65,54.55,8.93,45.63,1
243,5.668,54.55,8.93,45.63,1
244,5.686,54.55,8.93,45.63,1
245,5.707,56.4,8.79,46.61,1
246,5.724,56.4,8.79,46.61,1
247,5.757,55.5,8.89,45.61,1
248,5.773,55.5,8.89,45.61,1
249,5.79,55.5,8.89,45.61,1
250,5.808,56.89,10.02,45.84,1
251,5.829,56.89,10.02,45.84,1
252,5.845,56.89,10.02,45.84,1
253,5.879,55.55,9.34,44.88,1
254,5.896,55.55,9.34,44.88,1
255,5.913,55.55,9.34,44.88,1
256,5.931,55.55,9.34,44.88,1
257,5.963,79.07,9.01,67.78,1
258,5.98,79.07,9.01,67.78,1
259,5.997,79.07,9.01,67.78,1
260,6.025,79.07,9.01,67.78,1
261,6.047,78.58,9.51,68.06,1
262,6.064,78.58,9.51,68.06,1
263,6.081,78.58,9.51,68.06,1
264,6.108,78.58,9.51,68.06,1
265,6.142,77.04,9.29,66.75,1
266,6.159,77.04,9.29,66.75,1
267,6.177,77.04,9.29,66.75,1
268,6.194,77.04,9.29,66.75,1
269,6.215,81.27,11.0,69.28,1
270,6.231,81.27,11.0,69.28,1
271,6.251,81.27,11.0,69.28,1
272,6.269,81.27,11.0,69.28,1
273,6.29,80.0,9.24,69.76,1
274,6.307,80.0,9.24,69.76,1
275,6.324,80.0,9.24,69.76,1
276,6.341,80.0,9.24,69.76,1
277,6.359,80.0,9.24,69.76,1
278,6.38,79.13,9.84,68.3,1
279,6.399,79.13,9.84,68.3,1
280,6.418,79.13,9.84,68.3,1
281,6.436,79.13,9.84,68.3,1
282,6.458,78.26,9.27,67.99,1
283,6.476,78.26,9.27,67.99,1
284,6.506,78.26,9.27,67.99,1
285,6.53,77.32,10.71,66.6,1
286,6.547,77.32,10.71,66.6,1
287,6.564,77.32,10.71,66.6,1
288,6.582,77.32,10.71,66.6,1
289,6.601,77.32,10.71,66.6,1
290,6.619,77.32,10.71,66.6,1
291,6.64,102.03,10.52,89.51,1
292,6.658,102.03,10.52,89.51,1
293,6.677,102.03,10.52,89.51,1
294,6.695,102.03,10.52,89.51,1
295,6.711,102.03,10.52,89.51,1
296,6.729,102.03,10.52,89.51,1
297,6.761,101.52,9.93,90.59,1
298,6.777,101.52,9.93,90.59,1
299,6.794,101.52,9.93,90.59,1
300,6.811,101.52,9.93,90.59,1
301,6.837,78.14,8.67,67.47,1
302,6.854,78.14,8.67,67.47,1
303,6.883,78.14,8.67,67.47,1
304,6.905,79.7,10.51,68.19,1
305,6.922,79.7,10.51,68.19,1
306,6.951,79.7,10.51,68.19,1
307,6.969,79.7,10.51,68.19,1
308,6.99,79.93,11.58,67.36,1
309,7.006,79.93,11.58,67.36,1
310,7.035,79.93,11.58,67.36,1
311,7.052,79.93,11.58,67.36,1
312,7.085,79.57,10.52,68.05,1
313,7.681,74.98,9.91,65.07,1
314,7.711,74.98,9.91,65.07,1
315,7.73,74.98,9.91,65.07,1
316,7.755,74.98,9.91,65.07,1
317,7.78,85.23,9.19,74.62,1
318,7.798,85.23,9.19,74.62,1
319,7.817,85.23,9.19,74.62,1
320,7.835,85.23,9.19,74.62,1
321,7.854,85.23,9.19,74.62,1
322,7.871,85.23,9.19,74.62,1
323,7.894,102.97,10.08,91.89,1
324,7.911,102.97,10.08,91.89,1
325,7.929,102.97,10.08,91.89,1
326,7.946,102.97,10.08,91.89,1
327,7.97,78.52,10.51,68.01,1
328,7.988,78.52,10.51,68.01,1
329,8.016,78.52,10.51,68.01,1
330,8.034,78.52,10.51,68.01,1
331,8.058,78.79,10.97,67.82,1
332,8.075,78.79,10.97,67.82,1
333,8.093,78.79,10.97,67.82,1
334,8.121,77.96,10.52,67.45,1
335,8.143,77.96,10.52,67.45,1
336,8.161,77.96,10.52,67.45,1
337,8.178,77.96,10.52,67.45,1
338,8.196,77.96,10.52,67.45,1
339,8.219,77.93,8.51,67.43,1
340,8.236,77.93,8.51,67.43,1
341,8.254,77.93,8.51,67.43,1
342,8.272,77.93,8.51,67.43,1
343,8.306,77.71,9.0,68.71,1
344,8.324,77.71,9.0,68.71,1
345,8.342,77.71,9.0,68.71,1
346,8.359,77.71,9.0,68.71,1
347,8.38,76.87,9.52,67.35,1
348,8.399,76.87,9.52,67.35,1
349,8.416,76.87,9.52,67.35,1
350,8.435,76.87,9.52,67.35,1
351,8.457,79.96,8.5,70.0,1
352,8.475,79.96,8.5,70.0,1
353,8.492,79.96,8.5,70.0,1
354,8.511,79.96,8.5,70.0,1
355,8.528,79.96,8.5,70.0,1
356,8.551,78.17,10.22,66.79,1
357,8.569,78.17,10.22,66.79,1
358,8.587,78.17,10.22,66.79,1
359,8.605,78.17,10.22,66.79,1
360,8.627,80.23,9.51,69.72,1
361,8.644,80.23,9.51,69.72,1
362,8.661,80.23,9.51,69.72,1
363,8.679,80.23,9.51,69.72,1
364,8.697,79.55,9.51,68.71,1
365,8.72,79.55,9.51,68.71,1
366,8.736,79.55,9.51,68.71,1
367,8.753,79.55,9.51,68.71,1
368,8.771,79.55,9.51,68.71,1
369,8.793,77.62,9.29,68.33,1
370,8.811,77.62,9.29,68.33,1
371,8.828,77.62,9.29,68.33,1
372,8.845,77.62,9.29,68.33,1
373,8.875,77.62,9.29,68.33,1
374,8.899,107.5,10.81,94.69,1
375,8.918,107.5,10.81,94.69,1
376,8.937,107.5,10.81,94.69,1
377,8.954,107.5,10.81,94.69,1
378,8.972,107.5,10.81,94.69,1
379,8.99,107.5,10.81,94.69,1
380,9.012,106.97,11.71,95.26,1
381,9.03,106.97,11.71,95.26,1
382,9.051,106.97,11.71,95.26,1
383,9.07,106.97,11.71,95.26,1
384,9.087,106.97,11.71,95.26,1
385,9.108,82.85,11.02,70.82,1
386,9.125,82.85,11.02,70.82,1
387,9.143,82.85,11.02,70.82,1
388,9.16,82.85,11.02,70.82,1
389,9.177,82.85,11.02,70.82,1
390,9.195,82.85,11.02,70.82,1
391,9.229,105.64,9.39,95.25,1
392,9.246,105.64,9.39,95.25,1
393,9.268,56.96,8.88,46.82,1
394,9.287,56.96,8.88,46.82,1
395,9.304,56.96,8.88,46.82,1
396,9.327,59.13,11.34,45.65,1
397,9.345,59.13,11.34,45.65,1
398,9.362,59.13,11.34,45.65,1
399,9.38,59.13,11.34,45.65,1
400,9.404,57.4,11.42,44.98,1
401,9.423,57.4,11.42,44.98,1
402,9.451,57.4,11.42,44.98,1
403,9.469,82.33,8.81,72.53,1
404,9.49,82.33,8.81,72.53,1
405,9.508,82.33,8.81,72.53,1
406,9.526,82.33,8.81,72.53,1
407,9.547,56.15,8.74,46.42,1
408,9.566,56.15,8.74,46.42,1
409,9.585,56.15,8.74,46.42,1
410,9.618,57.94,9.51,47.43,1
411,9.634,57.94,9.51,47.43,1
412,9.658,55.36,9.76,45.59,1
413,9.675,55.36,9.76,45.59,1
414,9.694,55.36,9.76,45.59,1
415,9.71,55.36,9.76,45.59,1
416,9.727,55.36,9.76,45.59,1
417,9.762,81.21,10.66,69.55,1
418,9.779,81.21,10.66,69.55,1
419,9.798,81.21,10.66,69.55,1
420,9.817,81.21,10.66,69.55,1
421,9.835,81.21,10.66,69.55,1
422,9.858,107.36,10.07,95.29,1
423,9.876,107.36,10.07,95.29,1
424,9.895,107.36,10.07,95.29,1
425,9.916,107.36,10.07,95.29,1
426,9.94,83.45,11.18,70.28,1
427,9.957,83.45,11.18,70.28,1
428,9.974,83.45,11.18,70.28,1
429,9.991,83.45,11.18,70.28,1
430,10.008,83.45,11.18,70.28,1
431,10.026,83.45,11.18,70.28,1
432,10.048,99.81,9.51,89.3,1
433,10.067,99.81,9.51,89.3,1
434,10.084,99.81,9.51,89.3,1
435,10.102,99.81,9.51,89.3,1
436,10.131,99.81,9.51,89.3,1
437,10.153,104.61,9.0,94.11,1
438,10.171,104.61,9.0,94.11,1
439,10.201,104.61,9.0,94.11,1
440,10.234,78.19,10.76,66.42,1
441,10.251,78.19,10.76,66.42,1
442,10.269,78.19,10.76,66.42,1
443,10.287,78.19,10.76,66.42,1
444,10.304,78.19,10.76,66.42,1
445,10.321,78.19,10.76,66.42,1
446,10.341,99.81,9.51,89.3,1
447,10.359,99.81,9.51,89.3,1
448,10.377,99.81,9.51,89.3,1
449,10.393,99.81,9.51,89.3,1
450,10.422,99.81,9.51,89.3,1
451,10.455,102.15,10.51,90.64,1
452,10.474,102.15,10.51,90.64,1
453,10.491,102.15,10.51,90.64,1
454,10.511,102.15,10.51,90.64,1
455,10.53,102.15,10.51,90.64,1
456,10.555,102.72,8.01,92.48,1
457,10.573,102.72,8.01,92.48,1
458,10.592,102.72,8.01,92.48,1
459,10.61,102.72,8.01,92.48,1
460,10.628,102.72,8.01,92.48,1
461,10.648,102.72,8.01,92.48,1
462,10.671,107.23,10.65,95.57,1
463,10.689,107.23,10.65,95.57,1
464,10.706,107.23,10.65,95.57,1
465,10.724,107.23,10.65,95.57,1
466,10.744,76.74,9.51,67.24,1
467,10.761,76.74,9.51,67.24,1
468,10.779,76.74,9.51,67.24,1
469,10.796,76.74,9.51,67.24,1
470,10.821,78.88,9.31,69.07,1
471,10.837,78.88,9.31,69.07,1
472,10.866,78.88,9.31,69.07,1
473,10.884,78.88,9.31,69.07,1
474,10.905,77.13,9.54,66.58,1
475,10.924,77.13,9.54,66.58,1
476,10.941,77.13,9.54,66.58,1
477,10.959,77.13,9.54,66.58,1
478,10.981,77.86,10.01,66.85,1
479,10.999,77.86,10.01,66.85,1
480,11.029,77.86,10.01,66.85,1
481,11.047,77.86,10.01,66.85,1
482,11.07,78.87,10.81,66.56,1
483,11.087,78.87,10.81,66.56,1
484,11.116,78.87,10.81,66.56,1
485,11.138,77.42,10.29,67.13,1
486,11.161,77.42,10.29,67.13,1
487,11.177,77.42,10.29,67.13,1
488,11.206,77.42,10.29,67.13,1
489,11.228,77.66,10.5,66.17,1
490,11.245,77.66,10.5,66.17,1
491,11.264,77.66,10.5,66.17,1
492,11.282,77.66,10.5,66.17,1
493,11.3,77.66,10.5,66.17,1
494,11.317,77.66,10.5,66.17,1
495,11.338,102.9,11.48,90.42,1
496,11.355,102.9,11.48,90.42,1
497,11.383,102.9,11.48,90.42,1
498,11.412,102.9,11.48,90.42,1
499,11.435,100.39,9.51,88.88,1
500,11.452,100.39,9.51,88.88,1
501,11.481,100.39,9.51,88.88,1
502,11.5,100.39,9.51,88.88,1
503,11.533,84.33,10.54,71.78,1
504,11.55,84.33,10.54,71.78,1
505,11.578,84.33,10.54,71.78,1
506,11.595,76.19,8.5,67.69,1
507,11.618,76.19,8.5,67.69,1
508,11.636,76.19,8.5,67.69,1
509,11.653,76.19,8.5,67.69,1
510,11.67,76.19,8.5,67.69,1
511,11.703,77.86,8.97,67.89,1
512,11.721,77.86,8.97,67.89,1
513,11.738,77.86,8.97,67.89,1
514,11.755,77.86,8.97,67.89,1
515,11.779,78.79,8.77,68.02,1
516,11.797,78.79,8.77,68.02,1
517,11.816,78.79,8.77,68.02,1
518,11.833,78.79,8.77,68.02,1
519,11.855,80.23,9.71,69.11,1
520,11.872,80.23,9.71,69.11,1
521,11.889,80.23,9.71,69.11,1
522,11.907,80.23,9.71,69.11,1
523,11.924,78.99,11.51,66.48,1
524,11.946,78.99,11.51,66.48,1
525,11.964,78.99,11.51,66.48,1
526,11.982,78.99,11.51,66.48,1
527,11.999,78.99,11.51,66.48,1
528,12.031,79.14,9.27,67.89,1
529,12.048,79.14,9.27,67.89,1
530,12.066,79.14,9.27,67.89,1
531,12.084,79.14,9.27,67.89,1
532,12.116,76.83,8.5,67.32,1
533,12.194,74.97,9.0,64.97,1
534,12.207,74.97,9.0,64.97,1
535,12.226,74.97,9.0,64.97,1
536,12.257,78.0,8.51,67.49,1
537,12.277,78.0,8.51,67.49,1
538,12.297,78.0,8.51,67.49,1
539,12.315,78.0,8.51,67.49,1
540,12.335,78.0,8.51,67.49,1
541,12.357,90.9,10.94,77.96,1
542,12.374,90.9,10.94,77.96,1
543,12.392,90.9,10.94,77.96,1
544,12.409,90.9,10.94,77.96,1
545,12.433,79.15,9.29,69.86,1
546,12.451,79.15,9.29,69.86,1
547,12.468,79.15,9.29,69.86,1
548,12.486,79.15,9.29,69.86,1
549,12.504,79.38,10.71,67.67,1
550,12.525,79.38,10.71,67.67,1
551,12.543,79.38,10.71,67.67,1
552,12.561,79.38,10.71,67.67,1
553,12.581,79.38,10.71,67.67,1
554,12.603,78.89,9.51,67.38,1
555,12.619,78.89,9.51,67.38,1
556,12.649,78.89,9.51,67.38,1
557,12.667,78.89,9.51,67.38,1
558,12.689,79.3,10.88,68.42,1
559,12.706,79.3,10.88,68.42,1
560,12.734,79.3,10.88,68.42,1
561,12.757,77.13,9.82,67.31,1
562,12.774,77.13,9.82,67.31,1
563,12.79,77.13,9.82,67.31,1
564,12.819,77.13,9.82,67.31,1
565,12.84,80.01,10.52,68.48,1
566,12.857,80.01,10.52,68.48,1
567,12.875,80.01,10.52,68.48,1
568,12.904,80.01,10.52,68.48,1
569,12.925,80.22,9.5,69.71,1
570,12.943,80.22,9.5,69.71,1
571,12.96,80.22,9.5,69.71,1
572,12.981,80.22,9.5,69.71,1
573,13.0,81.91,9.53,70.29,1
574,13.022,81.91,9.53,70.29,1
575,13.038,81.91,9.53,70.29,1
576,13.057,81.91,9.53,70.29,1
577,13.091,80.19,9.39,69.48,1
578,13.11,80.19,9.39,69.48,1
579,13.128,80.19,9.39,69.48,1
580,13.147,80.19,9.39,69.48,1
581,13.165,80.19,9.39,69.48,1
582,13.186,80.48,10.52,68.95,1
583,13.204,80.48,10.52,68.95,1
584,13.233,80.48,10.52,68.95,1
585,13.251,80.67,10.26,69.9,1
586,13.273,80.67,10.26,69.9,1
587,13.29,80.67,10.26,69.9,1
588,13.307,80.67,10.26,69.9,1
589,13.325,80.67,10.26,69.9,1
590,13.347,80.34,9.51,68.82,1
591,13.366,80.34,9.51,68.82,1
592,13.383,80.34,9.51,68.82,1
593,13.4,80.34,9.51,68.82,1
594,13.417,79.88,9.03,68.86,1
595,13.439,79.88,9.03,68.86,1
596,13.456,79.88,9.03,68.86,1
597,13.473,79.88,9.03,68.86,1
598,13.49,79.88,9.03,68.86,1
599,13.523,79.68,9.57,69.11,1
600,13.542,79.68,9.57,69.11,1
601,13.559,79.68,9.57,69.11,1
602,13.576,79.68,9.57,69.11,1
603,13.6,83.65,9.29,72.37,1
604,13.617,83.65,9.29,72.37,1
605,13.634,83.65,9.29,72.37,1
606,13.652,83.65,9.29,72.37,1
607,13.685,80.34,10.36,68.99,1
608,13.703,80.34,10.36,68.99,1
609,13.731,80.34,10.36,68.99,1
610,13.749,80.34,10.36,68.99,1
611,13.783,80.13,10.51,69.62,1
612,13.803,80.13,10.51,69.62,1
613,13.822,80.13,10.51,69.62,1
614,13.839,83.35,9.84,72.51,1
615,13.861,83.35,9.84,72.51,1
616,13.878,83.35,9.84,72.51,1
617,13.897,83.35,9.84,72.51,1
618,13.914,83.35,9.84,72.51,1
619,13.937,78.91,9.51,68.39,1
620,13.954,78.91,9.51,68.39,1
621,13.972,78.91,9.51,68.39,1
622,14.001,78.91,9.51,68.39,1
623,14.018,78.91,9.51,68.39,1
624,14.04,100.66,9.59,90.02,1
625,14.058,100.66,9.59,90.02,1
626,14.076,100.66,9.59,90.02,1
627,14.093,100.66,9.59,90.02,1
628,14.117,77.63,9.78,67.85,1
629,14.134,77.63,9.78,67.85,1
630,14.152,77.63,9.78,67.85,1
631,14.168,77.63,9.78,67.85,1
632,14.186,77.63,9.78,67.85,1
633,14.208,80.01,9.55,68.46,1
634,14.225,80.01,9.55,68.46,1
635,14.242,80.01,9.55,68.46,1
636,14.262,80.01,9.55,68.46,1
637,14.28,80.01,9.55,68.46,1
638,14.297,103.92,9.51,91.91,1
639,14.32,103.92,9.51,91.91,1
640,14.336,103.92,9.51,91.91,1
641,14.355,103.92,9.51,91.91,1
642,14.372,103.92,9.51,91.91,1
643,14.401,100.64,8.76,89.88,1
644,14.422,100.64,8.76,89.88,1
645,14.44,100.64,8.76,89.88,1
646,14.458,100.64,8.76,89.88,1
647,14.475,100.64,8.76,89.88,1
648,14.493,100.64,8.76,89.88,1
649,14.515,99.44,9.52,88.92,1
650,14.534,99.44,9.52,88.92,1
651,14.562,99.44,9.52,88.92,1
652,14.58,99.44,9.52,88.92,1
653,14.612,99.96,10.37,88.58,1
654,14.63,99.96,10.37,88.58,1
655,14.647,99.96,10.37,88.58,1
656,14.665,99.96,10.37,88.58,1
657,14.693,99.96,10.37,88.58,1
658,14.71,99.96,10.37,88.58,1
659,14.742,103.65,10.89,91.25,1
660,14.759,103.65,10.89,91.25,1
661,14.778,103.65,10.89,91.25,1
662,14.802,76.9,9.41,67.49,1
663,14.819,76.9,9.41,67.49,1
664,14.836,76.9,9.41,67.49,1
665,14.853,76.9,9.41,67.49,1
666,14.87,76.9,9.41,67.49,1
667,14.891,78.94,11.27,66.67,1
668,14.91,78.94,11.27,66.67,1
669,14.927,78.94,11.27,66.67,1
670,14.943,78.94,11.27,66.67,1
671,14.967,79.02,8.51,69.51,1
672,14.985,79.02,8.51,69.51,1
673,15.013,79.02,8.51,69.51,1
674,15.031,79.02,8.51,69.51,1
675,15.052,77.4,9.64,66.75,1
676,15.07,77.4,9.64,66.75,1
677,15.099,77.4,9.64,66.75,1
678,15.115,77.4,9.64,66.75,1
679,15.139,81.2,12.04,68.16,1
680,15.158,81.2,12.04,68.16,1
681,15.177,81.2,12.04,68.16,1
682,15.195,81.2,12.04,68.16,1
683,15.216,80.07,11.82,67.25,1
684,15.235,80.07,11.82,67.25,1
685,15.253,80.07,11.82,67.25,1
686,15.27,80.07,11.82,67.25,1
687,15.303,79.4,10.9,66.5,1
688,15.32,79.4,10.9,66.5,1
689,15.337,79.4,10.9,66.5,1
690,15.366,79.4,10.9,66.5,1
691,15.387,76.29,9.98,66.31,1
692,15.403,76.29,9.98,66.31,1
693,15.422,76.29,9.98,66.31,1
694,15.444,54.63,10.01,44.63,1
695,15.462,54.63,10.01,44.63,1
696,15.48,54.63,10.01,44.63,1
