frame,elapsed_s,total_ms,det_ms,recog_ms,had_face
152,14.656,34.65,31.8,0.0,0
153,14.66,34.65,31.8,0.0,0
154,14.665,31.11,30.11,0.0,0
155,14.677,31.11,30.11,0.0,0
156,14.682,31.11,30.11,0.0,0
157,14.689,31.11,30.11,0.0,0
158,14.693,31.11,30.11,0.0,0
159,14.698,28.86,23.81,0.0,0
160,14.711,28.86,23.81,0.0,0
161,14.716,28.86,23.81,0.0,0
162,14.722,28.86,23.81,0.0,0
163,14.726,28.86,23.81,0.0,0
164,14.731,28.86,23.81,0.0,0
165,14.736,24.67,22.67,0.0,0
166,14.746,24.67,22.67,0.0,0
167,14.752,24.67,22.67,0.0,0
168,14.757,24.67,22.67,0.0,0
169,14.762,24.67,22.67,0.0,0
170,14.766,24.67,22.67,0.0,0
171,14.771,24.67,22.67,0.0,0
172,14.783,30.5,27.18,0.0,0
173,14.788,30.5,27.18,0.0,0
174,14.793,30.5,27.18,0.0,0
175,14.797,30.5,27.18,0.0,0
176,14.803,30.5,27.18,0.0,0
177,14.808,27.01,25.57,0.0,0
178,14.819,27.01,25.57,0.0,0
179,14.824,27.01,25.57,0.0,0
180,14.83,27.01,25.57,0.0,0
181,14.835,27.01,25.57,0.0,0
182,14.84,23.12,21.12,0.0,0
183,14.851,23.12,21.12,0.0,0
184,14.857,23.12,21.12,0.0,0
185,14.86,23.12,21.12,0.0,0
186,14.866,23.12,21.12,0.0,0
187,14.873,23.34,20.34,0.0,0
188,14.882,23.34,20.34,0.0,0
189,14.888,23.34,20.34,0.0,0
190,14.892,23.34,20.34,0.0,0
191,14.897,23.34,20.34,0.0,0
192,14.901,23.34,20.34,0.0,0
193,14.912,27.88,25.53,0.0,0
194,14.916,27.88,25.53,0.0,0
195,14.923,27.88,25.53,0.0,0
196,14.928,27.88,25.53,0.0,0
197,14.933,27.88,25.53,0.0,0
198,14.938,24.46,22.46,0.0,0
199,14.949,24.46,22.46,0.0,0
200,14.955,24.46,22.46,0.0,0
201,14.959,24.46,22.46,0.0,0
202,14.964,24.46,22.46,0.0,0
203,14.969,22.22,20.22,0.0,0
204,14.98,22.22,20.22,0.0,0
205,14.985,22.22,20.22,0.0,0
206,14.99,22.22,20.22,0.0,0
207,14.995,22.22,20.22,0.0,0
208,15.0,24.36,23.35,0.0,0
209,15.01,24.36,23.35,0.0,0
210,15.015,24.36,23.35,0.0,0
211,15.02,24.36,23.35,0.0,0
212,15.026,24.36,23.35,0.0,0
213,15.031,24.36,23.35,0.0,0
214,15.037,24.36,23.35,0.0,0
215,15.043,30.93,29.93,0.0,0
216,15.055,30.93,29.93,0.0,0
217,15.06,30.93,29.93,0.0,0
218,15.065,30.93,29.93,0.0,0
219,15.071,20.62,19.62,0.0,0
220,15.082,20.62,19.62,0.0,0
221,15.087,20.62,19.62,0.0,0
222,15.093,20.62,19.62,0.0,0
223,15.099,25.3,20.06,0.0,0
224,15.11,25.3,20.06,0.0,0
225,15.115,25.3,20.06,0.0,0
226,15.121,25.3,20.06,0.0,0
227,15.127,25.3,20.06,0.0,0
228,15.131,25.3,20.06,0.0,0
229,15.144,25.1,24.08,0.0,0
230,15.149,25.1,24.08,0.0,0
231,15.154,25.1,24.08,0.0,0
232,15.159,25.1,24.08,0.0,0
233,15.164,21.2,19.18,0.0,0
234,15.176,21.2,19.18,0.0,0
235,15.182,21.2,19.18,0.0,0
236,15.188,21.2,19.18,0.0,0
237,15.193,23.45,18.99,0.0,0
238,15.204,23.45,18.99,0.0,0
239,15.21,23.45,18.99,0.0,0
240,15.214,23.45,18.99,0.0,0
241,15.222,23.45,18.99,0.0,0
242,15.227,23.45,18.99,0.0,0
243,15.232,23.45,18.99,0.0,0
244,15.239,37.28,33.08,0.0,0
245,15.244,37.28,33.08,0.0,0
246,15.255,37.28,33.08,0.0,0
247,15.26,37.28,33.08,0.0,0
248,15.265,37.28,33.08,0.0,0
249,15.27,21.29,19.92,0.0,0
250,15.281,21.29,19.92,0.0,0
251,15.287,21.29,19.92,0.0,0
252,15.292,21.29,19.92,0.0,0
253,15.298,21.29,19.92,0.0,0
254,15.302,24.48,23.21,0.0,0
255,15.313,24.48,23.21,0.0,0
256,15.318,24.48,23.21,0.0,0
257,15.323,24.48,23.21,0.0,0
258,15.328,24.48,23.21,0.0,0
259,15.333,23.07,18.99,0.0,0
260,15.344,23.07,18.99,0.0,0
261,15.349,23.07,18.99,0.0,0
262,15.355,23.07,18.99,0.0,0
263,15.36,23.07,18.99,0.0,0
264,15.365,23.37,21.02,0.0,0
265,15.377,23.37,21.02,0.0,0
266,15.381,23.37,21.02,0.0,0
267,15.387,23.37,21.02,0.0,0
268,15.393,23.37,21.02,0.0,0
269,15.399,23.37,21.02,0.0,0
270,15.405,23.37,21.02,0.0,0
271,15.411,23.37,21.02,0.0,0
272,15.416,23.37,21.02,0.0,0
273,15.422,23.37,21.02,0.0,0
274,15.427,23.37,21.02,0.0,0
275,15.432,23.37,21.02,0.0,0
276,15.438,23.37,21.02,0.0,0
277,15.442,23.37,21.02,0.0,0
278,15.448,23.37,21.02,0.0,0
279,15.455,23.37,21.02,0.0,0
280,15.46,23.37,21.02,0.0,0
281,15.464,23.37,21.02,0.0,0
282,15.477,94.34,16.53,76.58,1
283,15.483,94.34,16.53,76.58,1
284,15.488,94.34,16.53,76.58,1
285,15.493,21.3,19.86,0.0,0
286,15.504,21.3,19.86,0.0,0
287,15.508,21.3,19.86,0.0,0
288,15.514,21.3,19.86,0.0,0
289,15.52,18.71,15.99,0.0,0
290,15.532,18.71,15.99,0.0,0
291,15.537,18.71,15.99,0.0,0
292,15.543,18.71,15.99,0.0,0
293,15.549,18.71,15.99,0.0,0
294,15.56,21.96,20.62,0.0,0
295,15.566,21.96,20.62,0.0,0
296,15.571,21.96,20.62,0.0,0
297,15.576,17.06,15.7,0.0,0
298,15.588,17.06,15.7,0.0,0
299,15.593,17.06,15.7,0.0,0
300,15.598,17.06,15.7,0.0,0
301,15.604,21.07,17.6,0.0,0
302,15.615,21.07,17.6,0.0,0
303,15.621,21.07,17.6,0.0,0
304,15.627,21.07,17.6,0.0,0
305,15.631,21.26,17.57,0.0,0
306,15.642,21.26,17.57,0.0,0
307,15.648,21.26,17.57,0.0,0
308,15.654,21.26,17.57,0.0,0
309,15.659,21.26,17.57,0.0,0
310,15.664,21.26,17.57,0.0,0
311,15.671,21.26,17.57,0.0,0
312,15.676,21.26,17.57,0.0,0
313,15.68,21.26,17.57,0.0,0
314,15.688,21.26,17.57,0.0,0
315,15.692,21.26,17.57,0.0,0
316,15.698,21.26,17.57,0.0,0
317,15.704,21.26,17.57,0.0,0
318,15.709,21.26,17.57,0.0,0
319,15.714,75.31,19.56,53.75,1
320,15.727,75.31,19.56,53.75,1
321,15.732,75.31,19.56,53.75,1
322,15.738,75.31,19.56,53.75,1
323,15.743,75.31,19.56,53.75,1
324,15.749,75.31,19.56,53.75,1
325,15.754,75.31,19.56,53.75,1
326,15.76,75.31,19.56,53.75,1
327,15.765,75.31,19.56,53.75,1
328,15.771,75.31,19.56,53.75,1
329,15.776,75.31,19.56,53.75,1
330,15.78,75.31,19.56,53.75,1
331,15.785,61.33,14.85,43.48,1
332,15.795,61.33,14.85,43.48,1
333,15.801,61.33,14.85,43.48,1
334,15.807,61.33,14.85,43.48,1
335,15.812,61.33,14.85,43.48,1
336,15.817,61.33,14.85,43.48,1
337,15.822,61.33,14.85,43.48,1
338,15.827,61.33,14.85,43.48,1
339,15.832,61.33,14.85,43.48,1
340,15.838,61.33,14.85,43.48,1
341,15.843,61.33,14.85,43.48,1
342,15.848,61.33,14.85,43.48,1
343,15.853,61.33,14.85,43.48,1
344,15.859,61.33,14.85,43.48,1
345,15.87,70.72,17.54,52.17,1
346,15.876,70.72,17.54,52.17,1
347,15.881,70.72,17.54,52.17,1
348,15.888,70.72,17.54,52.17,1
349,15.893,70.72,17.54,52.17,1
350,15.897,70.72,17.54,52.17,1
351,15.904,70.72,17.54,52.17,1
352,15.909,70.72,17.54,52.17,1
353,15.913,70.72,17.54,52.17,1
354,15.92,70.72,17.54,52.17,1
355,15.926,70.72,17.54,52.17,1
356,15.931,63.29,16.36,45.72,1
357,15.943,63.29,16.36,45.72,1
358,15.949,63.29,16.36,45.72,1
359,15.954,63.29,16.36,45.72,1
360,15.959,63.29,16.36,45.72,1
361,15.963,63.29,16.36,45.72,1
362,15.971,63.29,16.36,45.72,1
363,15.975,63.29,16.36,45.72,1
364,15.982,63.29,16.36,45.72,1
365,15.987,63.29,16.36,45.72,1
366,15.992,63.29,16.36,45.72,1
367,15.997,63.29,16.36,45.72,1
368,16.004,63.29,16.36,45.72,1
369,16.009,63.29,16.36,45.72,1
370,16.014,73.12,18.56,53.54,1
371,16.027,73.12,18.56,53.54,1
372,16.032,73.12,18.56,53.54,1
373,16.037,73.12,18.56,53.54,1
374,16.043,73.12,18.56,53.54,1
375,16.048,73.12,18.56,53.54,1
376,16.054,73.12,18.56,53.54,1
377,16.059,73.12,18.56,53.54,1
378,16.063,73.12,18.56,53.54,1
379,16.068,73.12,18.56,53.54,1
380,16.074,73.12,18.56,53.54,1
381,16.08,73.12,18.56,53.54,1
382,16.085,73.12,18.56,53.54,1
383,16.09,73.12,18.56,53.54,1
384,16.094,73.12,18.56,53.54,1
385,16.099,73.12,18.56,53.54,1
386,16.111,79.86,17.74,60.99,1
387,16.117,79.86,17.74,60.99,1
388,16.122,79.86,17.74,60.99,1
389,16.127,17.32,16.27,0.0,0
390,16.138,17.32,16.27,0.0,0
391,16.143,17.32,16.27,0.0,0
392,16.148,17.85,16.34,0.0,0
393,16.16,17.85,16.34,0.0,0
394,16.165,17.85,16.34,0.0,0
395,16.17,17.85,16.34,0.0,0
396,16.176,17.85,16.34,0.0,0
397,16.181,17.85,16.34,0.0,0
398,16.192,25.85,24.85,0.0,0
399,16.198,25.85,24.85,0.0,0
400,16.203,25.85,24.85,0.0,0
401,16.208,25.85,24.85,0.0,0
402,16.214,21.96,19.27,0.0,0
403,16.226,21.96,19.27,0.0,0
404,16.232,21.96,19.27,0.0,0
405,16.237,21.96,19.27,0.0,0
406,16.243,21.96,19.27,0.0,0
407,16.248,21.96,19.27,0.0,0
408,16.253,21.96,19.27,0.0,0
409,16.259,21.96,19.27,0.0,0
410,16.263,21.96,19.27,0.0,0
411,16.267,21.96,19.27,0.0,0
412,16.272,21.96,19.27,0.0,0
413,16.277,21.96,19.27,0.0,0
414,16.282,60.65,16.88,42.77,1
415,16.294,60.65,16.88,42.77,1
416,16.299,60.65,16.88,42.77,1
417,16.305,60.65,16.88,42.77,1
418,16.31,60.65,16.88,42.77,1
419,16.316,60.65,16.88,42.77,1
420,16.321,60.65,16.88,42.77,1
421,16.326,60.65,16.88,42.77,1
422,16.331,60.65,16.88,42.77,1
423,16.338,60.65,16.88,42.77,1
424,16.343,60.65,16.88,42.77,1
425,16.348,60.65,16.88,42.77,1
426,16.354,60.65,16.88,42.77,1
427,16.359,60.65,16.88,42.77,1
428,16.363,60.65,16.88,42.77,1
429,16.371,75.3,22.93,51.84,1
430,16.382,75.3,22.93,51.84,1
431,16.388,75.3,22.93,51.84,1
432,16.392,75.3,22.93,51.84,1
433,16.398,75.3,22.93,51.84,1
434,16.403,75.3,22.93,51.84,1
435,16.409,75.3,22.93,51.84,1
436,16.415,75.3,22.93,51.84,1
437,16.421,75.3,22.93,51.84,1
438,16.426,75.3,22.93,51.84,1
439,16.431,75.3,22.93,51.84,1
440,16.438,75.3,22.93,51.84,1
441,16.442,75.3,22.93,51.84,1
442,16.448,75.3,22.93,51.84,1
443,16.453,75.3,22.93,51.84,1
444,16.459,75.3,22.93,51.84,1
445,16.465,75.3,22.93,51.84,1
446,16.47,75.3,22.93,51.84,1
447,16.475,75.3,22.93,51.84,1
448,16.481,75.3,22.93,51.84,1
449,16.487,103.72,21.77,80.94,1
450,16.498,103.72,21.77,80.94,1
451,16.503,103.72,21.77,80.94,1
452,16.508,103.72,21.77,80.94,1
453,16.515,21.89,18.81,0.0,0
454,16.525,21.89,18.81,0.0,0
455,16.531,21.89,18.81,0.0,0
456,16.536,21.89,18.81,0.0,0
457,16.542,21.89,18.81,0.0,0
458,16.548,22.04,20.03,0.0,0
459,16.56,22.04,20.03,0.0,0
460,16.564,22.04,20.03,0.0,0
461,16.571,22.04,20.03,0.0,0
462,16.576,21.15,19.65,0.0,0
463,16.587,21.15,19.65,0.0,0
464,16.592,21.15,19.65,0.0,0
465,16.597,21.15,19.65,0.0,0
466,16.61,16.16,15.16,0.0,0
467,16.614,16.16,15.16,0.0,0
468,16.62,16.16,15.16,0.0,0
469,16.626,16.16,15.16,0.0,0
470,16.631,16.16,15.16,0.0,0
471,16.636,16.16,15.16,0.0,0
472,16.642,16.16,15.16,0.0,0
473,16.647,16.16,15.16,0.0,0
474,16.653,16.16,15.16,0.0,0
475,16.658,16.16,15.16,0.0,0
476,16.663,16.16,15.16,0.0,0
477,16.668,62.54,16.53,42.93,1
478,16.679,62.54,16.53,42.93,1
479,16.685,62.54,16.53,42.93,1
480,16.69,62.54,16.53,42.93,1
481,16.695,62.54,16.53,42.93,1
482,16.7,62.54,16.53,42.93,1
483,16.704,62.54,16.53,42.93,1
484,16.711,62.54,16.53,42.93,1
485,16.715,62.54,16.53,42.93,1
486,16.721,62.54,16.53,42.93,1
487,16.726,62.54,16.53,42.93,1
488,16.731,62.54,16.53,42.93,1
489,16.736,62.54,16.53,42.93,1
490,16.742,62.54,16.53,42.93,1
491,16.747,69.99,15.83,51.84,1
492,16.759,69.99,15.83,51.84,1
493,16.764,69.99,15.83,51.84,1
494,16.77,69.99,15.83,51.84,1
495,16.775,19.7,16.63,0.0,0
496,16.786,19.7,16.63,0.0,0
497,16.792,19.7,16.63,0.0,0
498,16.798,18.13,15.61,0.0,0
499,16.808,18.13,15.61,0.0,0
500,16.814,18.13,15.61,0.0,0
501,16.82,18.13,15.61,0.0,0
502,16.825,16.33,15.24,0.0,0
503,16.837,16.33,15.24,0.0,0
504,16.841,16.33,15.24,0.0,0
505,16.846,17.59,14.54,0.0,0
506,16.859,17.59,14.54,0.0,0
507,16.864,17.59,14.54,0.0,0
508,16.87,17.59,14.54,0.0,0
509,16.88,16.65,15.43,0.0,0
510,16.887,16.65,15.43,0.0,0
511,16.891,16.65,15.43,0.0,0
512,16.897,16.65,15.43,0.0,0
513,16.909,20.56,19.47,0.0,0
514,16.915,20.56,19.47,0.0,0
515,16.919,20.56,19.47,0.0,0
516,16.924,16.4,14.39,0.0,0
517,16.936,16.4,14.39,0.0,0
518,16.941,16.4,14.39,0.0,0
519,16.947,16.4,14.39,0.0,0
520,16.953,22.49,21.49,0.0,0
521,16.964,22.49,21.49,0.0,0
522,16.969,22.49,21.49,0.0,0
523,16.975,22.49,21.49,0.0,0
524,16.98,19.24,15.97,0.0,0
525,16.993,19.24,15.97,0.0,0
526,16.999,19.24,15.97,0.0,0
527,17.004,19.24,15.97,0.0,0
528,17.009,21.94,18.8,0.0,0
529,17.021,21.94,18.8,0.0,0
530,17.026,21.94,18.8,0.0,0
531,17.032,21.94,18.8,0.0,0
532,17.037,21.94,18.8,0.0,0
533,17.041,21.94,18.8,0.0,0
534,17.046,21.94,18.8,0.0,0
535,17.054,21.94,18.8,0.0,0
536,17.058,21.94,18.8,0.0,0
537,17.064,21.94,18.8,0.0,0
538,17.07,21.94,18.8,0.0,0
539,17.075,21.94,18.8,0.0,0
540,17.079,21.94,18.8,0.0,0
541,17.087,21.94,18.8,0.0,0
542,17.093,79.5,24.18,51.81,1
543,17.105,79.5,24.18,51.81,1
544,17.11,79.5,24.18,51.81,1
545,17.116,79.5,24.18,51.81,1
546,17.122,79.5,24.18,51.81,1
547,17.132,22.3,20.25,0.0,0
548,17.139,22.3,20.25,0.0,0
549,17.143,22.3,20.25,0.0,0
550,17.148,22.3,20.25,0.0,0
551,17.154,20.14,18.96,0.0,0
552,17.166,20.14,18.96,0.0,0
553,17.171,20.14,18.96,0.0,0
554,17.177,20.14,18.96,0.0,0
555,17.183,24.71,21.71,0.0,0
556,17.195,24.71,21.71,0.0,0
557,17.201,24.71,21.71,0.0,0
558,17.206,24.71,21.71,0.0,0
559,17.211,24.71,21.71,0.0,0
560,17.216,24.71,21.71,0.0,0
561,17.222,24.71,21.71,0.0,0
562,17.227,24.71,21.71,0.0,0
563,17.231,24.71,21.71,0.0,0
564,17.237,24.71,21.71,0.0,0
565,17.243,24.71,21.71,0.0,0
566,17.247,24.71,21.71,0.0,0
567,17.253,24.71,21.71,0.0,0
568,17.264,69.02,15.93,49.03,1
569,17.27,69.02,15.93,49.03,1
570,17.276,69.02,15.93,49.03,1
571,17.281,18.05,17.54,0.0,0
572,17.292,18.05,17.54,0.0,0
573,17.297,18.05,17.54,0.0,0
574,17.303,16.57,15.39,0.0,0
575,17.314,16.57,15.39,0.0,0
576,17.319,16.57,15.39,0.0,0
577,17.323,16.57,15.39,0.0,0
578,17.329,16.57,15.39,0.0,0
579,17.336,16.57,15.39,0.0,0
580,17.342,16.57,15.39,0.0,0
581,17.347,16.57,15.39,0.0,0
582,17.353,16.57,15.39,0.0,0
583,17.358,16.57,15.39,0.0,0
584,17.362,16.57,15.39,0.0,0
585,17.37,16.57,15.39,0.0,0
586,17.375,16.57,15.39,0.0,0
587,17.38,67.35,16.48,49.88,1
588,17.392,67.35,16.48,49.88,1
589,17.398,67.35,16.48,49.88,1
590,17.403,67.35,16.48,49.88,1
591,17.408,67.35,16.48,49.88,1
592,17.42,24.71,21.23,0.0,0
593,17.426,24.71,21.23,0.0,0
594,17.431,24.71,21.23,0.0,0
595,17.436,17.89,16.89,0.0,0
596,17.449,17.89,16.89,0.0,0
597,17.455,17.89,16.89,0.0,0
598,17.459,17.89,16.89,0.0,0
599,17.465,17.89,16.89,0.0,0
600,17.47,17.89,16.89,0.0,0
601,17.475,26.84,22.82,0.0,0
602,17.487,26.84,22.82,0.0,0
603,17.493,26.84,22.82,0.0,0
604,17.498,26.84,22.82,0.0,0
605,17.503,26.84,22.82,0.0,0
606,17.508,24.28,22.99,0.0,0
607,17.519,24.28,22.99,0.0,0
608,17.524,24.28,22.99,0.0,0
609,17.529,24.28,22.99,0.0,0
610,17.536,21.82,18.58,0.0,0
611,17.548,21.82,18.58,0.0,0
612,17.553,21.82,18.58,0.0,0
613,17.558,21.82,18.58,0.0,0
614,17.563,18.91,16.58,0.0,0
615,17.575,18.91,16.58,0.0,0
616,17.58,18.91,16.58,0.0,0
617,17.586,18.19,14.67,0.0,0
618,17.598,18.19,14.67,0.0,0
619,17.603,18.19,14.67,0.0,0
620,17.609,18.19,14.67,0.0,0
621,17.613,18.6,14.93,0.0,0
622,17.626,18.6,14.93,0.0,0
623,17.631,18.6,14.93,0.0,0
624,17.636,16.98,14.76,0.0,0
625,17.647,16.98,14.76,0.0,0
626,17.653,16.98,14.76,0.0,0
627,17.658,16.98,14.76,0.0,0
628,17.67,19.98,16.57,0.0,0
629,17.675,19.98,16.57,0.0,0
630,17.68,19.98,16.57,0.0,0
631,17.686,19.98,16.57,0.0,0
632,17.691,21.41,20.33,0.0,0
633,17.703,21.41,20.33,0.0,0
634,17.707,21.41,20.33,0.0,0
635,17.713,21.41,20.33,0.0,0
636,17.724,17.65,15.29,0.0,0
637,17.73,17.65,15.29,0.0,0
638,17.736,17.65,15.29,0.0,0
639,17.74,17.65,15.29,0.0,0
640,17.751,20.93,18.25,0.0,0
641,17.756,20.93,18.25,0.0,0
642,17.76,20.93,18.25,0.0,0
643,17.767,16.39,14.1,0.0,0
644,17.779,16.39,14.1,0.0,0
645,17.786,16.39,14.1,0.0,0
646,17.792,18.61,16.15,0.0,0
647,17.804,18.61,16.15,0.0,0
648,17.812,18.61,16.15,0.0,0
649,17.82,18.61,16.15,0.0,0
650,17.825,18.61,16.15,0.0,0
651,17.831,34.88,29.74,0.0,0
652,17.843,34.88,29.74,0.0,0
653,17.849,34.88,29.74,0.0,0
654,17.854,34.88,29.74,0.0,0
655,17.86,17.04,16.03,0.0,0
656,17.872,17.04,16.03,0.0,0
657,17.876,17.04,16.03,0.0,0
658,17.881,17.04,16.03,0.0,0
659,17.893,18.59,16.09,0.0,0
660,17.898,18.59,16.09,0.0,0
661,17.903,18.59,16.09,0.0,0
662,17.908,18.77,16.3,0.0,0
663,17.919,18.77,16.3,0.0,0
664,17.925,18.77,16.3,0.0,0
665,17.929,18.77,16.3,0.0,0
666,17.942,16.81,15.53,0.0,0
667,17.948,16.81,15.53,0.0,0
668,17.953,16.81,15.53,0.0,0
669,17.959,20.34,18.15,0.0,0
670,17.97,20.34,18.15,0.0,0
671,17.975,20.34,18.15,0.0,0
672,17.98,20.34,18.15,0.0,0
673,17.986,16.33,14.79,0.0,0
674,17.997,16.33,14.79,0.0,0
675,18.002,16.33,14.79,0.0,0
676,18.007,16.33,14.79,0.0,0
677,18.019,17.62,15.4,0.0,0
678,18.024,17.62,15.4,0.0,0
679,18.03,17.62,15.4,0.0,0
680,18.035,17.67,15.66,0.0,0
681,18.048,17.67,15.66,0.0,0
682,18.053,17.67,15.66,0.0,0
683,18.058,14.22,12.22,0.0,0
684,18.069,14.22,12.22,0.0,0
685,18.075,14.22,12.22,0.0,0
686,18.08,14.22,12.22,0.0,0
687,18.086,20.13,18.12,0.0,0
688,18.099,20.13,18.12,0.0,0
689,18.106,20.13,18.12,0.0,0
690,18.112,20.13,18.12,0.0,0
691,18.117,20.13,18.12,0.0,0
692,18.123,20.13,18.12,0.0,0
693,18.129,20.13,18.12,0.0,0
694,18.135,20.13,18.12,0.0,0
695,18.141,20.13,18.12,0.0,0
696,18.146,20.13,18.12,0.0,0
