frame,elapsed_s,total_ms,det_ms,recog_ms,had_face
90,1.843,96.33,11.17,84.16,1
91,1.86,96.33,11.17,84.16,1
92,1.878,96.33,11.17,84.16,1
93,1.895,96.33,11.17,84.16,1
94,1.913,96.33,11.17,84.16,1
95,1.931,96.33,11.17,84.16,1
96,1.948,96.33,11.17,84.16,1
97,1.966,145.77,51.32,91.45,1
98,1.984,145.77,51.32,91.45,1
99,2.003,145.77,51.32,91.45,1
100,2.027,145.77,51.32,91.45,1
101,2.043,145.77,51.32,91.45,1
102,2.061,145.77,51.32,91.45,1
103,2.079,145.77,51.32,91.45,1
104,2.096,145.77,51.32,91.45,1
105,2.119,98.48,9.52,87.95,1
106,2.137,98.48,9.52,87.95,1
107,2.154,98.48,9.52,87.95,1
108,2.172,98.48,9.52,87.95,1
109,2.189,98.48,9.52,87.95,1
110,2.21,98.48,9.52,87.95,1
111,2.228,90.48,10.32,80.16,1
112,2.246,90.48,10.32,80.16,1
113,2.262,90.48,10.32,80.16,1
114,2.28,90.48,10.32,80.16,1
115,2.304,90.48,10.32,80.16,1
116,2.322,91.03,9.04,80.99,1
117,2.34,91.03,9.04,80.99,1
118,2.358,91.03,9.04,80.99,1
119,2.375,91.03,9.04,80.99,1
120,2.392,91.03,9.04,80.99,1
121,2.413,96.54,10.51,85.03,1
122,2.431,96.54,10.51,85.03,1
123,2.46,96.54,10.51,85.03,1
124,2.478,96.54,10.51,85.03,1
125,2.496,96.54,10.51,85.03,1
126,2.513,96.54,10.51,85.03,1
127,2.532,96.54,10.51,85.03,1
128,2.554,137.15,10.1,125.92,1
129,2.571,137.15,10.1,125.92,1
130,2.588,137.15,10.1,125.92,1
131,2.605,137.15,10.1,125.92,1
132,2.633,137.15,10.1,125.92,1
133,2.651,95.82,10.03,85.8,1
134,2.669,95.82,10.03,85.8,1
135,2.692,95.82,10.03,85.8,1
136,2.709,95.82,10.03,85.8,1
137,2.726,95.82,10.03,85.8,1
138,2.744,95.82,10.03,85.8,1
139,2.773,95.82,10.03,85.8,1
140,2.789,95.82,10.03,85.8,1
141,2.818,95.82,10.03,85.8,1
142,2.836,142.3,51.95,89.35,1
143,2.865,142.3,51.95,89.35,1
144,2.888,142.3,51.95,89.35,1
145,2.906,142.3,51.95,89.35,1
146,2.922,142.3,51.95,89.35,1
147,2.939,142.3,51.95,89.35,1
148,2.957,142.3,51.95,89.35,1
149,2.975,142.3,51.95,89.35,1
150,2.993,142.3,51.95,89.35,1
151,3.009,142.3,51.95,89.35,1
152,3.027,143.07,47.96,94.11,1
153,3.044,143.07,47.96,94.11,1
154,3.078,143.07,47.96,94.11,1
155,3.098,143.07,47.96,94.11,1
156,3.115,143.07,47.96,94.11,1
157,3.133,143.07,47.96,94.11,1
158,3.152,143.07,47.96,94.11,1
159,3.17,143.07,47.96,94.11,1
160,3.187,143.07,47.96,94.11,1
161,3.209,125.75,51.96,72.8,1
162,3.227,125.75,51.96,72.8,1
163,3.245,125.75,51.96,72.8,1
164,3.263,125.75,51.96,72.8,1
165,3.281,125.75,51.96,72.8,1
166,3.298,125.75,51.96,72.8,1
167,3.322,113.56,10.52,103.04,1
168,3.339,113.56,10.52,103.04,1
169,3.357,113.56,10.52,103.04,1
170,3.375,113.56,10.52,103.04,1
171,3.391,113.56,10.52,103.04,1
172,3.408,113.56,10.52,103.04,1
173,3.436,124.6,11.04,112.57,1
174,3.459,124.6,11.04,112.57,1
175,3.477,124.6,11.04,112.57,1
176,3.494,124.6,11.04,112.57,1
177,3.514,124.6,11.04,112.57,1
178,3.531,124.6,11.04,112.57,1
179,3.549,124.6,11.04,112.57,1
180,3.567,124.6,11.04,112.57,1
181,3.59,129.8,10.07,119.73,1
182,3.608,129.8,10.07,119.73,1
183,3.624,129.8,10.07,119.73,1
184,3.642,129.8,10.07,119.73,1
185,3.659,129.8,10.07,119.73,1
186,3.688,96.09,10.01,85.09,1
187,3.705,96.09,10.01,85.09,1
188,3.74,96.09,10.01,85.09,1
189,3.758,96.09,10.01,85.09,1
190,3.776,96.09,10.01,85.09,1
191,3.794,96.09,10.01,85.09,1
192,3.823,99.91,8.51,90.4,1
193,3.841,99.91,8.51,90.4,1
194,3.875,99.91,8.51,90.4,1
195,3.893,99.91,8.51,90.4,1
196,3.91,99.91,8.51,90.4,1
197,3.927,99.91,8.51,90.4,1
198,3.944,99.91,8.51,90.4,1
199,3.962,99.91,8.51,90.4,1
200,3.979,99.91,8.51,90.4,1
201,4.011,120.85,48.12,71.46,1
202,4.032,120.85,48.12,71.46,1
203,4.049,120.85,48.12,71.46,1
204,4.067,120.85,48.12,71.46,1
205,4.085,120.85,48.12,71.46,1
206,4.103,120.85,48.12,71.46,1
207,4.12,120.85,48.12,71.46,1
208,4.143,133.99,54.87,78.12,1
209,4.16,133.99,54.87,78.12,1
210,4.177,133.99,54.87,78.12,1
211,4.194,133.99,54.87,78.12,1
212,4.211,133.99,54.87,78.12,1
213,4.228,133.99,54.87,78.12,1
214,4.246,133.99,54.87,78.12,1
215,4.268,120.99,9.51,110.47,1
216,4.285,120.99,9.51,110.47,1
217,4.301,120.99,9.51,110.47,1
218,4.331,120.99,9.51,110.47,1
219,4.35,120.99,9.51,110.47,1
220,4.368,120.99,9.51,110.47,1
221,4.386,120.99,9.51,110.47,1
222,4.41,133.1,10.01,121.09,1
223,4.427,133.1,10.01,121.09,1
224,4.445,133.1,10.01,121.09,1
225,4.462,133.1,10.01,121.09,1
226,4.48,133.1,10.01,121.09,1
227,4.504,94.82,9.89,84.94,1
228,4.523,94.82,9.89,84.94,1
229,4.541,94.82,9.89,84.94,1
230,4.558,94.82,9.89,84.94,1
231,4.576,94.82,9.89,84.94,1
232,4.594,101.69,9.49,91.2,1
233,4.623,101.69,9.49,91.2,1
234,4.646,101.69,9.49,91.2,1
235,4.664,101.69,9.49,91.2,1
236,4.683,101.69,9.49,91.2,1
237,4.702,101.69,9.49,91.2,1
238,4.72,101.69,9.49,91.2,1
239,4.738,101.69,9.49,91.2,1
240,4.768,104.15,12.68,90.47,1
241,4.785,104.15,12.68,90.47,1
242,4.807,104.15,12.68,90.47,1
243,4.825,104.15,12.68,90.47,1
244,4.843,104.15,12.68,90.47,1
245,4.861,104.15,12.68,90.47,1
246,4.894,104.15,12.68,90.47,1
247,4.912,91.0,8.76,81.24,1
248,4.928,91.0,8.76,81.24,1
249,4.948,91.0,8.76,81.24,1
250,4.966,91.0,8.76,81.24,1
251,4.991,91.0,8.76,81.24,1
252,5.008,95.03,10.51,84.52,1
253,5.026,95.03,10.51,84.52,1
254,5.044,95.03,10.51,84.52,1
255,5.072,95.03,10.51,84.52,1
256,5.095,95.03,10.51,84.52,1
257,5.114,97.83,12.85,84.98,1
258,5.131,97.83,12.85,84.98,1
259,5.15,97.83,12.85,84.98,1
260,5.167,97.83,12.85,84.98,1
261,5.186,97.83,12.85,84.98,1
262,5.204,97.83,12.85,84.98,1
263,5.233,97.83,12.85,84.98,1
264,5.256,152.09,9.0,142.08,1
265,5.273,152.09,9.0,142.08,1
266,5.303,152.09,9.0,142.08,1
267,5.32,152.09,9.0,142.08,1
268,5.338,152.09,9.0,142.08,1
269,5.355,102.87,8.51,92.36,1
270,5.373,102.87,8.51,92.36,1
271,5.394,102.87,8.51,92.36,1
272,5.412,102.87,8.51,92.36,1
273,5.429,102.87,8.51,92.36,1
274,5.447,102.87,8.51,92.36,1
275,5.465,102.87,8.51,92.36,1
276,5.485,102.87,8.51,92.36,1
277,5.504,102.87,8.51,92.36,1
278,5.521,102.87,8.51,92.36,1
279,5.539,102.87,8.51,92.36,1
280,5.556,102.87,8.51,92.36,1
281,5.577,182.39,50.19,131.2,1
282,5.595,182.39,50.19,131.2,1
283,5.611,182.39,50.19,131.2,1
284,5.631,182.39,50.19,131.2,1
285,5.649,182.39,50.19,131.2,1
286,5.667,182.39,50.19,131.2,1
287,5.686,182.39,50.19,131.2,1
288,5.703,182.39,50.19,131.2,1
289,5.72,182.39,50.19,131.2,1
290,5.749,149.91,12.52,136.39,1
291,5.766,149.91,12.52,136.39,1
292,5.787,149.91,12.52,136.39,1
293,5.803,149.91,12.52,136.39,1
294,5.822,149.91,12.52,136.39,1
295,5.839,149.91,12.52,136.39,1
296,5.856,149.91,12.52,136.39,1
297,5.874,149.91,12.52,136.39,1
298,5.892,149.91,12.52,136.39,1
299,5.91,149.91,12.52,136.39,1
300,5.929,149.91,12.52,136.39,1
301,5.958,184.21,11.05,171.66,1
302,5.979,184.21,11.05,171.66,1
303,5.997,184.21,11.05,171.66,1
304,6.015,184.21,11.05,171.66,1
305,6.033,184.21,11.05,171.66,1
306,6.051,184.21,11.05,171.66,1
307,6.068,184.21,11.05,171.66,1
308,6.097,184.21,11.05,171.66,1
309,6.12,144.8,9.05,134.76,1
310,6.139,144.8,9.05,134.76,1
311,6.157,144.8,9.05,134.76,1
312,6.175,144.8,9.05,134.76,1
313,6.192,144.8,9.05,134.76,1
314,6.21,144.8,9.05,134.76,1
315,6.226,144.8,9.05,134.76,1
316,6.245,144.8,9.05,134.76,1
317,6.263,144.8,9.05,134.76,1
318,6.283,144.8,9.05,134.76,1
319,6.3,144.8,9.05,134.76,1
320,6.322,200.97,9.57,190.4,1
321,6.437,200.97,9.57,190.4,1
322,6.471,137.33,10.53,125.8,1
323,6.494,137.33,10.53,125.8,1
324,6.515,137.33,10.53,125.8,1
325,6.537,137.33,10.53,125.8,1
326,6.554,137.33,10.53,125.8,1
327,6.571,137.33,10.53,125.8,1
328,6.588,137.33,10.53,125.8,1
329,6.605,137.33,10.53,125.8,1
330,6.623,137.33,10.53,125.8,1
331,6.642,137.33,10.53,125.8,1
332,6.664,195.21,53.24,140.97,1
333,6.682,195.21,53.24,140.97,1
334,6.702,195.21,53.24,140.97,1
335,6.723,195.21,53.24,140.97,1
336,6.742,195.21,53.24,140.97,1
337,6.761,195.21,53.24,140.97,1
338,6.781,195.21,53.24,140.97,1
339,6.805,195.21,53.24,140.97,1
340,6.824,195.21,53.24,140.97,1
341,6.844,195.21,53.24,140.97,1
342,6.864,207.38,10.06,196.32,1
343,6.885,207.38,10.06,196.32,1
344,6.906,207.38,10.06,196.32,1
345,6.931,207.38,10.06,196.32,1
346,6.951,207.38,10.06,196.32,1
347,6.969,207.38,10.06,196.32,1
348,6.987,207.38,10.06,196.32,1
349,7.005,207.38,10.06,196.32,1
350,7.023,207.38,10.06,196.32,1
351,7.041,207.38,10.06,196.32,1
352,7.058,207.38,10.06,196.32,1
353,7.077,207.38,10.06,196.32,1
354,7.101,153.35,13.54,138.61,1
355,7.12,153.35,13.54,138.61,1
356,7.136,153.35,13.54,138.61,1
357,7.156,153.35,13.54,138.61,1
358,7.174,153.35,13.54,138.61,1
359,7.204,153.35,13.54,138.61,1
360,7.228,118.03,12.54,104.49,1
361,7.244,118.03,12.54,104.49,1
362,7.262,118.03,12.54,104.49,1
363,7.28,118.03,12.54,104.49,1
364,7.298,118.03,12.54,104.49,1
365,7.317,118.03,12.54,104.49,1
366,7.336,118.03,12.54,104.49,1
367,7.354,142.36,10.52,130.34,1
368,7.371,142.36,10.52,130.34,1
369,7.389,142.36,10.52,130.34,1
370,7.412,142.36,10.52,130.34,1
371,7.431,142.36,10.52,130.34,1
372,7.45,142.36,10.52,130.34,1
373,7.466,142.36,10.52,130.34,1
374,7.483,142.36,10.52,130.34,1
375,7.502,142.36,10.52,130.34,1
376,7.52,142.36,10.52,130.34,1
377,7.537,142.36,10.52,130.34,1
378,7.554,142.36,10.52,130.34,1
379,7.576,155.64,10.83,143.81,1
380,7.594,155.64,10.83,143.81,1
381,7.614,155.64,10.83,143.81,1
382,7.632,155.64,10.83,143.81,1
383,7.65,155.64,10.83,143.81,1
384,7.668,155.64,10.83,143.81,1
385,7.687,155.64,10.83,143.81,1
386,7.705,155.64,10.83,143.81,1
387,7.728,150.04,11.53,138.52,1
388,7.747,150.04,11.53,138.52,1
389,7.765,150.04,11.53,138.52,1
390,7.782,150.04,11.53,138.52,1
391,7.8,150.04,11.53,138.52,1
392,7.817,150.04,11.53,138.52,1
393,7.835,150.04,11.53,138.52,1
394,7.864,150.04,11.53,138.52,1
395,7.882,150.04,11.53,138.52,1
396,7.9,172.69,10.52,161.17,1
397,7.916,172.69,10.52,161.17,1
398,7.94,172.69,10.52,161.17,1
399,7.957,172.69,10.52,161.17,1
400,7.976,172.69,10.52,161.17,1
401,7.994,172.69,10.52,161.17,1
402,8.011,172.69,10.52,161.17,1
403,8.029,172.69,10.52,161.17,1
404,8.049,172.69,10.52,161.17,1
405,8.066,117.81,11.19,105.62,1
406,8.082,117.81,11.19,105.62,1
407,8.106,117.81,11.19,105.62,1
408,8.124,117.81,11.19,105.62,1
409,8.14,117.81,11.19,105.62,1
410,8.157,117.81,11.19,105.62,1
411,8.186,117.81,11.19,105.62,1
412,8.203,117.81,11.19,105.62,1
413,8.232,117.81,11.19,105.62,1
414,8.25,117.81,11.19,105.62,1
415,8.268,153.62,10.04,142.07,1
416,8.285,153.62,10.04,142.07,1
417,8.317,153.62,10.04,142.07,1
418,8.334,153.62,10.04,142.07,1
419,8.365,153.62,10.04,142.07,1
420,8.384,153.62,10.04,142.07,1
421,8.402,153.62,10.04,142.07,1
422,8.423,101.69,9.0,90.68,1
423,8.441,101.69,9.0,90.68,1
424,8.458,101.69,9.0,90.68,1
425,8.475,101.69,9.0,90.68,1
426,8.505,101.69,9.0,90.68,1
427,8.534,116.56,10.01,105.55,1
428,8.562,116.56,10.01,105.55,1
429,8.585,116.56,10.01,105.55,1
430,8.601,116.56,10.01,105.55,1
431,8.618,116.56,10.01,105.55,1
432,8.636,116.56,10.01,105.55,1
433,8.653,116.56,10.01,105.55,1
434,8.671,116.56,10.01,105.55,1
435,8.699,116.56,10.01,105.55,1
436,8.718,116.56,10.01,105.55,1
437,8.736,116.56,10.01,105.55,1
438,8.753,116.56,10.01,105.55,1
439,8.771,116.56,10.01,105.55,1
440,8.793,203.71,9.66,194.04,1
441,8.81,203.71,9.66,194.04,1
442,8.827,203.71,9.66,194.04,1
443,8.845,203.71,9.66,194.04,1
444,8.863,203.71,9.66,194.04,1
445,8.881,203.71,9.66,194.04,1
446,8.898,203.71,9.66,194.04,1
447,8.917,203.71,9.66,194.04,1
448,8.934,203.71,9.66,194.04,1
449,8.952,203.71,9.66,194.04,1
450,8.969,203.71,9.66,194.04,1
451,8.986,203.71,9.66,194.04,1
452,9.003,203.71,9.66,194.04,1
453,9.02,226.97,10.52,215.45,1
454,9.038,226.97,10.52,215.45,1
455,9.06,226.97,10.52,215.45,1
456,9.078,226.97,10.52,215.45,1
457,9.097,226.97,10.52,215.45,1
458,9.114,226.97,10.52,215.45,1
459,9.132,226.97,10.52,215.45,1
460,9.16,226.97,10.52,215.45,1
461,9.178,226.97,10.52,215.45,1
462,9.195,226.97,10.52,215.45,1
463,9.213,226.97,10.52,215.45,1
464,9.232,226.97,10.52,215.45,1
465,9.254,185.76,10.04,174.71,1
466,9.271,185.76,10.04,174.71,1
467,9.288,185.76,10.04,174.71,1
468,9.305,185.76,10.04,174.71,1
469,9.323,185.76,10.04,174.71,1
470,9.341,100.3,9.51,89.78,1
471,9.359,100.3,9.51,89.78,1
472,9.376,100.3,9.51,89.78,1
473,9.4,100.3,9.51,89.78,1
474,9.418,100.3,9.51,89.78,1
475,9.435,100.3,9.51,89.78,1
476,9.454,100.3,9.51,89.78,1
477,9.471,100.3,9.51,89.78,1
478,9.499,100.3,9.51,89.78,1
479,9.517,100.3,9.51,89.78,1
480,9.534,100.3,9.51,89.78,1
481,9.563,100.3,9.51,89.78,1
482,9.585,189.13,9.01,179.12,1
483,9.603,189.13,9.01,179.12,1
484,9.621,189.13,9.01,179.12,1
485,9.639,189.13,9.01,179.12,1
486,9.657,189.13,9.01,179.12,1
487,9.674,189.13,9.01,179.12,1
488,9.703,189.13,9.01,179.12,1
489,9.721,189.13,9.01,179.12,1
490,9.743,145.79,11.52,133.27,1
491,9.76,145.79,11.52,133.27,1
492,9.777,145.79,11.52,133.27,1
493,9.793,145.79,11.52,133.27,1
494,9.812,145.79,11.52,133.27,1
495,9.831,145.79,11.52,133.27,1
496,9.848,145.79,11.52,133.27,1
497,9.866,145.79,11.52,133.27,1
498,9.882,145.79,11.52,133.27,1
499,9.912,145.79,11.52,133.27,1
500,9.93,145.79,11.52,133.27,1
501,9.954,145.79,11.52,133.27,1
502,9.971,198.82,9.01,189.81,1
503,9.988,198.82,9.01,189.81,1
504,10.006,198.82,9.01,189.81,1
505,10.023,198.82,9.01,189.81,1
506,10.044,198.82,9.01,189.81,1
507,10.064,124.01,9.32,112.19,1
508,10.083,124.01,9.32,112.19,1
509,10.101,124.01,9.32,112.19,1
510,10.122,124.01,9.32,112.19,1
511,10.14,124.01,9.32,112.19,1
512,10.169,124.01,9.32,112.19,1
513,10.185,124.01,9.32,112.19,1
514,10.205,124.01,9.32,112.19,1
515,10.226,124.01,9.32,112.19,1
516,10.245,124.01,9.32,112.19,1
517,10.263,145.34,50.7,93.36,1
518,10.281,145.34,50.7,93.36,1
519,10.299,145.34,50.7,93.36,1
520,10.321,145.34,50.7,93.36,1
521,10.34,145.34,50.7,93.36,1
522,10.358,145.34,50.7,93.36,1
523,10.376,145.34,50.7,93.36,1
524,10.394,145.34,50.7,93.36,1
525,10.413,145.34,50.7,93.36,1
526,10.431,145.34,50.7,93.36,1
527,10.448,145.34,50.7,93.36,1
528,10.467,151.75,9.52,141.25,1
529,10.484,151.75,9.52,141.25,1
530,10.507,151.75,9.52,141.25,1
531,10.526,151.75,9.52,141.25,1
532,10.546,151.75,9.52,141.25,1
533,10.565,151.75,9.52,141.25,1
534,10.582,151.75,9.52,141.25,1
535,10.6,151.75,9.52,141.25,1
536,10.617,151.75,9.52,141.25,1
537,10.639,119.39,11.58,107.3,1
538,10.657,119.39,11.58,107.3,1
539,10.674,119.39,11.58,107.3,1
540,10.692,119.39,11.58,107.3,1
541,10.709,119.39,11.58,107.3,1
542,10.728,119.39,11.58,107.3,1
543,10.75,119.39,11.58,107.3,1
544,10.767,142.47,11.01,130.46,1
545,10.786,142.47,11.01,130.46,1
546,10.803,142.47,11.01,130.46,1
547,10.824,142.47,11.01,130.46,1
548,10.843,142.47,11.01,130.46,1
549,10.861,142.47,11.01,130.46,1
550,10.879,142.47,11.01,130.46,1
551,10.897,142.47,11.01,130.46,1
552,10.915,142.47,11.01,130.46,1
553,10.934,142.47,11.01,130.46,1
554,10.951,142.47,11.01,130.46,1
555,10.969,142.47,11.01,130.46,1
556,10.987,166.63,9.05,157.58,1
557,11.005,166.63,9.05,157.58,1
558,11.027,166.63,9.05,157.58,1
559,11.053,166.63,9.05,157.58,1
560,11.072,166.63,9.05,157.58,1
561,11.09,166.63,9.05,157.58,1
562,11.108,166.63,9.05,157.58,1
563,11.128,166.63,9.05,157.58,1
564,11.147,119.38,11.95,106.44,1
565,11.165,119.38,11.95,106.44,1
566,11.183,119.38,11.95,106.44,1
567,11.206,119.38,11.95,106.44,1
568,11.223,119.38,11.95,106.44,1
569,11.24,119.38,11.95,106.44,1
570,11.257,119.38,11.95,106.44,1
571,11.274,119.38,11.95,106.44,1
572,11.293,119.38,11.95,106.44,1
573,11.312,119.38,11.95,106.44,1
574,11.33,119.38,11.95,106.44,1
575,11.347,119.38,11.95,106.44,1
576,11.376,162.78,10.53,151.24,1
577,11.394,162.78,10.53,151.24,1
578,11.417,162.78,10.53,151.24,1
579,11.435,162.78,10.53,151.24,1
580,11.455,162.78,10.53,151.24,1
581,11.473,162.78,10.53,151.24,1
582,11.49,162.78,10.53,151.24,1
583,11.512,162.78,10.53,151.24,1
584,11.531,117.03,10.51,105.52,1
585,11.548,117.03,10.51,105.52,1
586,11.567,117.03,10.51,105.52,1
587,11.591,117.03,10.51,105.52,1
588,11.61,117.03,10.51,105.52,1
589,11.627,117.03,10.51,105.52,1
590,11.656,117.03,10.51,105.52,1
591,11.686,117.03,10.51,105.52,1
592,11.704,117.03,10.51,105.52,1
593,11.721,117.03,10.51,105.52,1
594,11.739,117.03,10.51,105.52,1
595,11.757,117.03,10.51,105.52,1
596,11.775,117.03,10.51,105.52,1
597,11.798,205.42,9.52,194.9,1
598,11.816,205.42,9.52,194.9,1
599,11.834,205.42,9.52,194.9,1
600,11.852,205.42,9.52,194.9,1
601,11.881,205.42,9.52,194.9,1
602,11.897,205.42,9.52,194.9,1
603,11.916,205.42,9.52,194.9,1
604,11.935,205.42,9.52,194.9,1
605,11.957,154.7,47.8,104.9,1
606,11.976,154.7,47.8,104.9,1
607,11.996,154.7,47.8,104.9,1
608,12.013,154.7,47.8,104.9,1
609,12.031,154.7,47.8,104.9,1
610,12.049,154.7,47.8,104.9,1
611,12.067,119.15,11.51,107.65,1
612,12.083,119.15,11.51,107.65,1
613,12.102,119.15,11.51,107.65,1
614,12.124,119.15,11.51,107.65,1
615,12.142,119.15,11.51,107.65,1
616,12.162,119.15,11.51,107.65,1
617,12.181,119.15,11.51,107.65,1
618,12.201,119.15,11.51,107.65,1
619,12.218,119.15,11.51,107.65,1
620,12.235,109.24,9.52,98.15,1
621,12.317,109.24,9.52,98.15,1
622,12.331,109.24,9.52,98.15,1
623,12.356,109.24,9.52,98.15,1
624,12.382,109.24,9.52,98.15,1
625,12.402,109.24,9.52,98.15,1
626,12.42,109.24,9.52,98.15,1
627,12.442,156.42,9.92,145.5,1
628,12.461,156.42,9.92,145.5,1
629,12.481,156.42,9.92,145.5,1
630,12.501,156.42,9.92,145.5,1
631,12.52,156.42,9.92,145.5,1
632,12.537,156.42,9.92,145.5,1
633,12.566,156.42,9.92,145.5,1
634,12.584,156.42,9.92,145.5,1
635,12.602,156.42,9.92,145.5,1
636,12.626,180.83,49.93,129.9,1
637,12.644,180.83,49.93,129.9,1
638,12.663,180.83,49.93,129.9,1
639,12.682,180.83,49.93,129.9,1
640,12.699,180.83,49.93,129.9,1
641,12.715,180.83,49.93,129.9,1
642,12.733,180.83,49.93,129.9,1
643,12.75,180.83,49.93,129.9,1
644,12.768,180.83,49.93,129.9,1
645,12.795,172.23,11.71,160.01,1
646,12.816,172.23,11.71,160.01,1
647,12.834,172.23,11.71,160.01,1
648,12.852,172.23,11.71,160.01,1
649,12.871,172.23,11.71,160.01,1
650,12.889,172.23,11.71,160.01,1
651,12.907,172.23,11.71,160.01,1
652,12.927,172.23,11.71,160.01,1
653,12.946,172.23,11.71,160.01,1
654,12.966,172.23,11.71,160.01,1
655,12.986,172.23,11.71,160.01,1
656,13.005,206.69,17.44,188.25,1
657,13.023,206.69,17.44,188.25,1
658,13.05,206.69,17.44,188.25,1
659,13.067,206.69,17.44,188.25,1
660,13.085,206.69,17.44,188.25,1
661,13.104,206.69,17.44,188.25,1
662,13.121,206.69,17.44,188.25,1
663,13.138,206.69,17.44,188.25,1
664,13.156,206.69,17.44,188.25,1
665,13.173,206.69,17.44,188.25,1
666,13.191,206.69,17.44,188.25,1
667,13.21,206.69,17.44,188.25,1
668,13.238,206.69,17.44,188.25,1
669,13.257,206.69,17.44,188.25,1
670,13.276,206.69,17.44,188.25,1
671,13.294,206.69,17.44,188.25,1
672,13.312,264.92,57.84,206.07,1
673,13.335,264.92,57.84,206.07,1
674,13.353,264.92,57.84,206.07,1
675,13.372,264.92,57.84,206.07,1
676,13.389,264.92,57.84,206.07,1
677,13.407,264.92,57.84,206.07,1
678,13.427,264.92,57.84,206.07,1
679,13.445,264.92,57.84,206.07,1
680,13.462,264.92,57.84,206.07,1
681,13.48,155.67,9.88,144.29,1
682,13.51,155.67,9.88,144.29,1
683,13.532,155.67,9.88,144.29,1
684,13.55,155.67,9.88,144.29,1
685,13.567,155.67,9.88,144.29,1
686,13.585,155.67,9.88,144.29,1
687,13.605,155.67,9.88,144.29,1
688,13.624,155.67,9.88,144.29,1
689,13.641,155.67,9.88,144.29,1
690,13.665,155.67,9.88,144.29,1
691,13.69,155.67,9.88,144.29,1
692,13.71,159.65,9.62,149.03,1
693,13.728,159.65,9.62,149.03,1
694,13.746,159.65,9.62,149.03,1
695,13.763,159.65,9.62,149.03,1
696,13.793,159.65,9.62,149.03,1
