frame,clip_id,recognizer,elapsed_s,total_ms,det_ms,recog_ms,had_face,predicted_label
1,marshall_overhead40,ArcFace-R50,0.085,0.0,0.0,0.0,0,
2,marshall_overhead40,ArcFace-R50,0.1,0.0,0.0,0.0,0,
3,marshall_overhead40,ArcFace-R50,0.117,0.0,0.0,0.0,0,
4,marshall_overhead40,ArcFace-R50,0.137,0.0,0.0,0.0,0,
5,marshall_overhead40,ArcFace-R50,0.155,0.0,0.0,0.0,0,
6,marshall_overhead40,ArcFace-R50,0.175,0.0,0.0,0.0,0,
7,marshall_overhead40,ArcFace-R50,0.196,0.0,0.0,0.0,0,
8,marshall_overhead40,ArcFace-R50,0.214,0.0,0.0,0.0,0,
9,marshall_overhead40,ArcFace-R50,0.234,0.0,0.0,0.0,0,
10,marshall_overhead40,ArcFace-R50,0.252,0.0,0.0,0.0,0,
11,marshall_overhead40,ArcFace-R50,0.282,0.0,0.0,0.0,0,
12,marshall_overhead40,ArcFace-R50,0.303,0.0,0.0,0.0,0,
13,marshall_overhead40,ArcFace-R50,0.325,0.0,0.0,0.0,0,
14,marshall_overhead40,ArcFace-R50,0.345,0.0,0.0,0.0,0,
15,marshall_overhead40,ArcFace-R50,0.365,0.0,0.0,0.0,0,
16,marshall_overhead40,ArcFace-R50,0.386,0.0,0.0,0.0,0,
17,marshall_overhead40,ArcFace-R50,0.405,0.0,0.0,0.0,0,
18,marshall_overhead40,ArcFace-R50,0.426,0.0,0.0,0.0,0,
19,marshall_overhead40,ArcFace-R50,0.447,0.0,0.0,0.0,0,
20,marshall_overhead40,ArcFace-R50,0.467,0.0,0.0,0.0,0,
21,marshall_overhead40,ArcFace-R50,0.486,0.0,0.0,0.0,0,
22,marshall_overhead40,ArcFace-R50,0.504,0.0,0.0,0.0,0,
23,marshall_overhead40,ArcFace-R50,0.533,0.0,0.0,0.0,0,
24,marshall_overhead40,ArcFace-R50,0.553,0.0,0.0,0.0,0,
25,marshall_overhead40,ArcFace-R50,0.574,0.0,0.0,0.0,0,
26,marshall_overhead40,ArcFace-R50,0.593,0.0,0.0,0.0,0,
27,marshall_overhead40,ArcFace-R50,0.612,0.0,0.0,0.0,0,
28,marshall_overhead40,ArcFace-R50,0.632,0.0,0.0,0.0,0,
29,marshall_overhead40,ArcFace-R50,0.649,0.0,0.0,0.0,0,
30,marshall_overhead40,ArcFace-R50,0.669,0.0,0.0,0.0,0,
31,marshall_overhead40,ArcFace-R50,0.689,0.0,0.0,0.0,0,
32,marshall_overhead40,ArcFace-R50,0.708,0.0,0.0,0.0,0,
33,marshall_overhead40,ArcFace-R50,0.727,0.0,0.0,0.0,0,
34,marshall_overhead40,ArcFace-R50,0.746,0.0,0.0,0.0,0,
35,marshall_overhead40,ArcFace-R50,0.765,0.0,0.0,0.0,0,
36,marshall_overhead40,ArcFace-R50,0.796,0.0,0.0,0.0,0,
37,marshall_overhead40,ArcFace-R50,0.827,0.0,0.0,0.0,0,
38,marshall_overhead40,ArcFace-R50,0.849,0.0,0.0,0.0,0,
39,marshall_overhead40,ArcFace-R50,0.869,0.0,0.0,0.0,0,
40,marshall_overhead40,ArcFace-R50,0.889,0.0,0.0,0.0,0,
41,marshall_overhead40,ArcFace-R50,0.912,0.0,0.0,0.0,0,
42,marshall_overhead40,ArcFace-R50,0.932,0.0,0.0,0.0,0,
43,marshall_overhead40,ArcFace-R50,0.95,0.0,0.0,0.0,0,
44,marshall_overhead40,ArcFace-R50,0.969,0.0,0.0,0.0,0,
45,marshall_overhead40,ArcFace-R50,0.988,0.0,0.0,0.0,0,
46,marshall_overhead40,ArcFace-R50,1.007,0.0,0.0,0.0,0,
47,marshall_overhead40,ArcFace-R50,1.03,0.0,0.0,0.0,0,
48,marshall_overhead40,ArcFace-R50,1.052,0.0,0.0,0.0,0,
49,marshall_overhead40,ArcFace-R50,1.072,0.0,0.0,0.0,0,
50,marshall_overhead40,ArcFace-R50,1.094,0.0,0.0,0.0,0,
51,marshall_overhead40,ArcFace-R50,1.114,0.0,0.0,0.0,0,
52,marshall_overhead40,ArcFace-R50,1.135,0.0,0.0,0.0,0,
53,marshall_overhead40,ArcFace-R50,1.156,0.0,0.0,0.0,0,
54,marshall_overhead40,ArcFace-R50,1.178,0.0,0.0,0.0,0,
55,marshall_overhead40,ArcFace-R50,1.198,0.0,0.0,0.0,0,
56,marshall_overhead40,ArcFace-R50,1.218,0.0,0.0,0.0,0,
57,marshall_overhead40,ArcFace-R50,1.241,0.0,0.0,0.0,0,
58,marshall_overhead40,ArcFace-R50,1.262,0.0,0.0,0.0,0,
59,marshall_overhead40,ArcFace-R50,1.285,0.0,0.0,0.0,0,
60,marshall_overhead40,ArcFace-R50,1.305,0.0,0.0,0.0,0,
61,marshall_overhead40,ArcFace-R50,1.324,0.0,0.0,0.0,0,
62,marshall_overhead40,ArcFace-R50,1.345,0.0,0.0,0.0,0,
