frame,clip_id,recognizer,elapsed_s,total_ms,det_ms,recog_ms,had_face,predicted_label
1,marshall_overhead4020,MobileFaceNet,0.094,0.0,0.0,0.0,0,
2,marshall_overhead4020,MobileFaceNet,0.117,0.0,0.0,0.0,0,
3,marshall_overhead4020,MobileFaceNet,0.138,0.0,0.0,0.0,0,
4,marshall_overhead4020,MobileFaceNet,0.159,0.0,0.0,0.0,0,
5,marshall_overhead4020,MobileFaceNet,0.177,0.0,0.0,0.0,0,
6,marshall_overhead4020,MobileFaceNet,0.198,0.0,0.0,0.0,0,
7,marshall_overhead4020,MobileFaceNet,0.218,0.0,0.0,0.0,0,
8,marshall_overhead4020,MobileFaceNet,0.249,0.0,0.0,0.0,0,
9,marshall_overhead4020,MobileFaceNet,0.269,0.0,0.0,0.0,0,
10,marshall_overhead4020,MobileFaceNet,0.29,0.0,0.0,0.0,0,
11,marshall_overhead4020,MobileFaceNet,0.31,0.0,0.0,0.0,0,
12,marshall_overhead4020,MobileFaceNet,0.331,0.0,0.0,0.0,0,
13,marshall_overhead4020,MobileFaceNet,0.353,0.0,0.0,0.0,0,
14,marshall_overhead4020,MobileFaceNet,0.373,0.0,0.0,0.0,0,
15,marshall_overhead4020,MobileFaceNet,0.392,0.0,0.0,0.0,0,
16,marshall_overhead4020,MobileFaceNet,0.412,0.0,0.0,0.0,0,
17,marshall_overhead4020,MobileFaceNet,0.433,0.0,0.0,0.0,0,
18,marshall_overhead4020,MobileFaceNet,0.456,0.0,0.0,0.0,0,
19,marshall_overhead4020,MobileFaceNet,0.478,0.0,0.0,0.0,0,
20,marshall_overhead4020,MobileFaceNet,0.497,0.0,0.0,0.0,0,
21,marshall_overhead4020,MobileFaceNet,0.518,0.0,0.0,0.0,0,
22,marshall_overhead4020,MobileFaceNet,0.542,0.0,0.0,0.0,0,
23,marshall_overhead4020,MobileFaceNet,0.564,0.0,0.0,0.0,0,
24,marshall_overhead4020,MobileFaceNet,0.583,0.0,0.0,0.0,0,
25,marshall_overhead4020,MobileFaceNet,0.604,0.0,0.0,0.0,0,
26,marshall_overhead4020,MobileFaceNet,0.626,0.0,0.0,0.0,0,
27,marshall_overhead4020,MobileFaceNet,0.645,0.0,0.0,0.0,0,
28,marshall_overhead4020,MobileFaceNet,0.664,0.0,0.0,0.0,0,
29,marshall_overhead4020,MobileFaceNet,0.685,0.0,0.0,0.0,0,
30,marshall_overhead4020,MobileFaceNet,0.709,0.0,0.0,0.0,0,
31,marshall_overhead4020,MobileFaceNet,0.734,0.0,0.0,0.0,0,
32,marshall_overhead4020,MobileFaceNet,0.756,0.0,0.0,0.0,0,
33,marshall_overhead4020,MobileFaceNet,0.777,0.0,0.0,0.0,0,
34,marshall_overhead4020,MobileFaceNet,0.799,0.0,0.0,0.0,0,
35,marshall_overhead4020,MobileFaceNet,0.817,0.0,0.0,0.0,0,
36,marshall_overhead4020,MobileFaceNet,0.84,0.0,0.0,0.0,0,
37,marshall_overhead4020,MobileFaceNet,0.868,0.0,0.0,0.0,0,
38,marshall_overhead4020,MobileFaceNet,0.888,0.0,0.0,0.0,0,
39,marshall_overhead4020,MobileFaceNet,0.909,0.0,0.0,0.0,0,
40,marshall_overhead4020,MobileFaceNet,0.928,0.0,0.0,0.0,0,
41,marshall_overhead4020,MobileFaceNet,0.953,0.0,0.0,0.0,0,
42,marshall_overhead4020,MobileFaceNet,0.974,0.0,0.0,0.0,0,
43,marshall_overhead4020,MobileFaceNet,0.995,0.0,0.0,0.0,0,
44,marshall_overhead4020,MobileFaceNet,1.016,0.0,0.0,0.0,0,
45,marshall_overhead4020,MobileFaceNet,1.05,0.0,0.0,0.0,0,
46,marshall_overhead4020,MobileFaceNet,1.063,0.0,0.0,0.0,0,
47,marshall_overhead4020,MobileFaceNet,1.091,0.0,0.0,0.0,0,
48,marshall_overhead4020,MobileFaceNet,1.11,0.0,0.0,0.0,0,
49,marshall_overhead4020,MobileFaceNet,1.128,0.0,0.0,0.0,0,
50,marshall_overhead4020,MobileFaceNet,1.151,0.0,0.0,0.0,0,
51,marshall_overhead4020,MobileFaceNet,1.17,0.0,0.0,0.0,0,
52,marshall_overhead4020,MobileFaceNet,1.193,0.0,0.0,0.0,0,
53,marshall_overhead4020,MobileFaceNet,1.218,0.0,0.0,0.0,0,
54,marshall_overhead4020,MobileFaceNet,1.243,177.58,33.94,143.64,1,Unknown;Unknown;Unknown
55,marshall_overhead4020,MobileFaceNet,1.276,177.58,33.94,143.64,1,Unknown;Unknown;Unknown
56,marshall_overhead4020,MobileFaceNet,1.295,90.98,10.57,78.9,1,Unknown;Unknown
57,marshall_overhead4020,MobileFaceNet,1.313,90.98,10.57,78.9,1,Unknown;Unknown
58,marshall_overhead4020,MobileFaceNet,1.334,90.98,10.57,78.9,1,Unknown;Unknown
59,marshall_overhead4020,MobileFaceNet,1.364,90.98,10.57,78.9,1,Unknown;Unknown
60,marshall_overhead4020,MobileFaceNet,1.383,90.98,10.57,78.9,1,Unknown;Unknown
61,marshall_overhead4020,MobileFaceNet,1.407,90.98,10.57,78.9,1,Unknown;Unknown
62,marshall_overhead4020,MobileFaceNet,1.433,81.19,48.08,32.1,1,Unknown;Unknown
63,marshall_overhead4020,MobileFaceNet,1.455,81.19,48.08,32.1,1,Unknown;Unknown
64,marshall_overhead4020,MobileFaceNet,1.475,81.19,48.08,32.1,1,Unknown;Unknown
65,marshall_overhead4020,MobileFaceNet,1.497,81.19,48.08,32.1,1,Unknown;Unknown
66,marshall_overhead4020,MobileFaceNet,1.517,81.19,48.08,32.1,1,Unknown;Unknown
67,marshall_overhead4020,MobileFaceNet,1.541,81.19,48.08,32.1,1,Unknown;Unknown
68,marshall_overhead4020,MobileFaceNet,1.564,117.55,15.1,100.41,1,Unknown;Unknown;Unknown
69,marshall_overhead4020,MobileFaceNet,1.587,117.55,15.1,100.41,1,Unknown;Unknown;Unknown
70,marshall_overhead4020,MobileFaceNet,1.613,117.55,15.1,100.41,1,Unknown;Unknown;Unknown
71,marshall_overhead4020,MobileFaceNet,1.635,117.55,15.1,100.41,1,Unknown;Unknown;Unknown
72,marshall_overhead4020,MobileFaceNet,1.657,117.55,15.1,100.41,1,Unknown;Unknown;Unknown
