frame,clip_id,recognizer,elapsed_s,total_ms,det_ms,recog_ms,had_face,predicted_label
1,buthaina_3m,MobileFaceNet,0.121,0.0,0.0,0.0,0,
2,buthaina_3m,MobileFaceNet,0.146,0.0,0.0,0.0,0,
3,buthaina_3m,MobileFaceNet,0.182,0.0,0.0,0.0,0,
4,buthaina_3m,MobileFaceNet,0.219,0.0,0.0,0.0,0,
5,buthaina_3m,MobileFaceNet,0.26,0.0,0.0,0.0,0,
6,buthaina_3m,MobileFaceNet,0.303,0.0,0.0,0.0,0,
7,buthaina_3m,MobileFaceNet,0.351,0.0,0.0,0.0,0,
8,buthaina_3m,MobileFaceNet,0.384,0.0,0.0,0.0,0,
9,buthaina_3m,MobileFaceNet,0.423,0.0,0.0,0.0,0,
10,buthaina_3m,MobileFaceNet,0.478,0.0,0.0,0.0,0,
11,buthaina_3m,MobileFaceNet,0.506,0.0,0.0,0.0,0,
12,buthaina_3m,MobileFaceNet,0.553,0.0,0.0,0.0,0,
13,buthaina_3m,MobileFaceNet,0.593,0.0,0.0,0.0,0,
14,buthaina_3m,MobileFaceNet,0.632,0.0,0.0,0.0,0,
15,buthaina_3m,MobileFaceNet,0.671,0.0,0.0,0.0,0,
16,buthaina_3m,MobileFaceNet,0.714,0.0,0.0,0.0,0,
17,buthaina_3m,MobileFaceNet,0.751,0.0,0.0,0.0,0,
18,buthaina_3m,MobileFaceNet,0.79,0.0,0.0,0.0,0,
19,buthaina_3m,MobileFaceNet,0.83,0.0,0.0,0.0,0,
20,buthaina_3m,MobileFaceNet,0.87,0.0,0.0,0.0,0,
21,buthaina_3m,MobileFaceNet,0.908,0.0,0.0,0.0,0,
22,buthaina_3m,MobileFaceNet,0.945,0.0,0.0,0.0,0,
23,buthaina_3m,MobileFaceNet,0.983,0.0,0.0,0.0,0,
24,buthaina_3m,MobileFaceNet,1.035,0.0,0.0,0.0,0,
25,buthaina_3m,MobileFaceNet,1.067,0.0,0.0,0.0,0,
