frame,clip_id,recognizer,elapsed_s,total_ms,det_ms,recog_ms,had_face,predicted_label
1,buthaina_2m,ArcFace-R50,0.124,0.0,0.0,0.0,0,
2,buthaina_2m,ArcFace-R50,0.147,0.0,0.0,0.0,0,
3,buthaina_2m,ArcFace-R50,0.184,0.0,0.0,0.0,0,
4,buthaina_2m,ArcFace-R50,0.219,0.0,0.0,0.0,0,
5,buthaina_2m,ArcFace-R50,0.253,0.0,0.0,0.0,0,
6,buthaina_2m,ArcFace-R50,0.292,0.0,0.0,0.0,0,
7,buthaina_2m,ArcFace-R50,0.327,0.0,0.0,0.0,0,
8,buthaina_2m,ArcFace-R50,0.363,0.0,0.0,0.0,0,
9,buthaina_2m,ArcFace-R50,0.4,0.0,0.0,0.0,0,
10,buthaina_2m,ArcFace-R50,0.435,0.0,0.0,0.0,0,
11,buthaina_2m,ArcFace-R50,0.473,0.0,0.0,0.0,0,
12,buthaina_2m,ArcFace-R50,0.508,0.0,0.0,0.0,0,
13,buthaina_2m,ArcFace-R50,0.546,0.0,0.0,0.0,0,
14,buthaina_2m,ArcFace-R50,0.582,0.0,0.0,0.0,0,
15,buthaina_2m,ArcFace-R50,0.62,0.0,0.0,0.0,0,
16,buthaina_2m,ArcFace-R50,0.658,0.0,0.0,0.0,0,
17,buthaina_2m,ArcFace-R50,0.697,0.0,0.0,0.0,0,
18,buthaina_2m,ArcFace-R50,0.733,0.0,0.0,0.0,0,
19,buthaina_2m,ArcFace-R50,0.769,0.0,0.0,0.0,0,
20,buthaina_2m,ArcFace-R50,0.807,0.0,0.0,0.0,0,
21,buthaina_2m,ArcFace-R50,0.845,0.0,0.0,0.0,0,
22,buthaina_2m,ArcFace-R50,0.885,0.0,0.0,0.0,0,
23,buthaina_2m,ArcFace-R50,0.923,0.0,0.0,0.0,0,
24,buthaina_2m,ArcFace-R50,0.964,0.0,0.0,0.0,0,
25,buthaina_2m,ArcFace-R50,1.003,0.0,0.0,0.0,0,
26,buthaina_2m,ArcFace-R50,1.046,0.0,0.0,0.0,0,
27,buthaina_2m,ArcFace-R50,1.086,0.0,0.0,0.0,0,
28,buthaina_2m,ArcFace-R50,1.125,0.0,0.0,0.0,0,
29,buthaina_2m,ArcFace-R50,1.164,0.0,0.0,0.0,0,
30,buthaina_2m,ArcFace-R50,1.204,0.0,0.0,0.0,0,
31,buthaina_2m,ArcFace-R50,1.244,0.0,0.0,0.0,0,
32,buthaina_2m,ArcFace-R50,1.282,0.0,0.0,0.0,0,
33,buthaina_2m,ArcFace-R50,1.32,0.0,0.0,0.0,0,
34,buthaina_2m,ArcFace-R50,1.365,0.0,0.0,0.0,0,
35,buthaina_2m,ArcFace-R50,1.409,12.54,11.05,0.0,0,
36,buthaina_2m,ArcFace-R50,1.453,10.1,9.09,0.0,0,
37,buthaina_2m,ArcFace-R50,1.496,12.05,10.04,0.0,0,
38,buthaina_2m,ArcFace-R50,1.537,12.06,10.04,0.0,0,
39,buthaina_2m,ArcFace-R50,1.58,11.05,8.53,0.0,0,
40,buthaina_2m,ArcFace-R50,1.625,12.08,10.56,0.0,0,
41,buthaina_2m,ArcFace-R50,1.667,11.03,9.54,0.0,0,
42,buthaina_2m,ArcFace-R50,1.712,11.03,9.54,0.0,0,
43,buthaina_2m,ArcFace-R50,1.748,11.03,9.54,0.0,0,
44,buthaina_2m,ArcFace-R50,1.785,11.03,9.54,0.0,0,
45,buthaina_2m,ArcFace-R50,1.821,11.03,9.54,0.0,0,
46,buthaina_2m,ArcFace-R50,1.855,163.21,9.56,152.64,1,Unknown
47,buthaina_2m,ArcFace-R50,1.921,11.2,9.69,0.0,0,
48,buthaina_2m,ArcFace-R50,1.965,11.2,9.69,0.0,0,
49,buthaina_2m,ArcFace-R50,2.001,15.09,13.07,0.0,0,
50,buthaina_2m,ArcFace-R50,2.042,10.12,9.55,0.0,0,
51,buthaina_2m,ArcFace-R50,2.075,10.12,9.55,0.0,0,
52,buthaina_2m,ArcFace-R50,2.121,10.64,9.62,0.0,0,
53,buthaina_2m,ArcFace-R50,2.164,10.54,9.03,0.0,0,
54,buthaina_2m,ArcFace-R50,2.207,10.97,8.95,0.0,0,
55,buthaina_2m,ArcFace-R50,2.251,11.58,8.04,0.0,0,
56,buthaina_2m,ArcFace-R50,2.293,11.59,9.06,0.0,0,
